origin_cbg,destination_cbg,expected_contacts
010730102001,010730102001,1.1578533441734582
010730102001,421010280001,2.424273366179478
040130610141,040130610141,1.488694181766481
040130610141,421010004022,3.0991182081116624
040130610253,040130610253,1.0158683213339073
040270008003,040270008003,1.1577100557456095
040270008003,421010072003,2.41888002704943
050070203042,050070203042,0.5987913823036132
050070203042,420171001052,1.2720204232812333
050070203042,421010319001,1.2720204232812333
050070203042,421010323001,1.2720204232812333
050070203042,421010335002,1.2720204232812333
050659604001,050659604001,0.8015065405599953
050659604001,421010137001,1.6952171321287324
060610209011,060610209011,0.9612205448096677
060650405021,060650405021,1.8799103511566506
060650405021,120830009012,2.136135938475184
060650405021,421010036003,1.5558570173250759
060650405021,421010365021,1.0218230327062794
060650406072,060650406072,0.3733060734882886
060650406072,421010061002,0.3733060734882886
060650406072,421010345022,0.3733060734882886
060670070043,060670070043,0.44234786945467186
060730069002,060730069002,0.694496094439705
060730069002,120350602091,0.694496094439705
060730069002,120559613013,1.4681788767676291
060730069002,120570138041,1.4681788767676291
060730069002,120950171052,1.4681788767676291
060730069002,121030280031,1.4681788767676291
060730069002,132231201032,1.4681788767676291
060730069002,170311610002,1.4681788767676291
060730069002,180610605002,1.4681788767676291
060730069002,240150312021,0.694496094439705
060730069002,245100104002,1.4681788767676291
060730069002,250277571001,1.4681788767676291
060730069002,280330707221,1.4681788767676291
060730069002,320030005152,1.4681788767676291
060730069002,340010106002,0.694496094439705
060730069002,340057004074,1.4681788767676291
060730069002,340076010004,1.4681788767676291
060730069002,340076032005,1.2450631732275657
060730069002,340076065002,0.694496094439705
060730069002,340076092022,0.694496094439705
060730069002,340110107005,1.4681788767676291
060730069002,340155005005,1.4681788767676291
060730069002,340170170003,1.4285855328235195
060730069002,340210035006,1.4681788767676291
060730069002,340297310021,1.4681788767676291
060730069002,360239712004,1.4681788767676291
060730069002,360470702015,0.694496094439705
060730069002,390351323021,1.4681788767676291
060730069002,391093651013,1.4681788767676291
060730069002,420110123002,0.694496094439705
060730069002,420171002111,1.4681788767676291
060730069002,420293039021,1.4681788767676291
060730069002,420410113032,1.4681788767676291
060730069002,420454003013,0.694496094439705
060730069002,420454008022,1.4681788767676291
060730069002,420454022001,1.4681788767676291
060730069002,420454026001,1.4681788767676291
060730069002,420454031041,0.694496094439705
060730069002,420454035022,0.694496094439705
060730069002,420454037012,1.4681788767676291
060730069002,420454037021,1.4681788767676291
060730069002,420454037022,1.4681788767676291
060730069002,420770063081,1.4681788767676291
060730069002,420810004004,1.4681788767676291
060730069002,420912001042,0.694496094439705
060730069002,420912019012,0.694496094439705
060730069002,420912080003,1.4681788767676291
060730069002,421010012013,0.694496094439705
060730069002,421010018002,1.4681788767676291
060730069002,421010062001,1.0615408136316122
060730069002,421010067003,0.8780184540356585
060730069002,421010096004,1.4681788767676291
060730069002,421010098011,1.4681788767676291
060730069002,421010107004,1.4681788767676291
060730069002,421010177024,1.4681788767676291
060730069002,421010253004,1.4681788767676291
060730069002,421010266007,1.4681788767676291
060730069002,421010267003,0.694496094439705
060730069002,421010269001,1.4681788767676291
060730069002,421010348021,1.4681788767676291
060730069002,421010373003,1.4681788767676291
060730069002,421019804001,1.0615408136316122
060730069002,421019809001,1.612107892419473
060730069002,421330236021,0.694496094439705
060730069002,421330236022,1.4681788767676291
060730069002,440070101021,1.4681788767676291
060730069002,450830212001,1.4681788767676291
060730069002,480291313003,1.4681788767676291
060730069002,481210214041,1.4681788767676291
060730069002,530110407091,1.4681788767676291
060730154051,060730154051,1.5647053793100318
060730154051,421010131001,0.9113080228517196
060730154051,421010134021,0.7199090227055813
060730154051,421010200001,0.7199090227055813
060750214001,060750214001,0.6353826076220271
080310014014,080310014014,0.8665777779413205
090010214001,090010214001,0.8625912760987083
090034973001,090034973001,0.5150765905519797
090035027001,090035027001,0.8687295306632681
090035027001,201550018002,1.4668951585675145
090035027001,340155022002,1.4668951585675145
090035027001,420454030021,1.4668951585675145
090035027001,420454106021,1.4668951585675145
090035027001,420912003061,1.4668951585675145
090035027001,421010071025,1.4668951585675145
090035027001,421010091002,1.4668951585675145
090035027001,421010112003,1.4668951585675145
090035027001,421010125002,1.4668951585675145
090035027001,421010312002,1.4668951585675145
090035027001,421010373003,1.4668951585675145
090035027001,421019800001,1.4668951585675145
090035141021,090035141021,1.4695840713396673
090035141021,421010202005,1.205461604182248
090035141021,421010326002,1.205461604182248
100010402022,100010402022,0.608202310558623
100030002001,100030002001,1.0115238431665252
100030002005,100030002005,0.2923522872978275
100030006013,100030006013,1.0808613584009226
100030006013,340155024002,1.8171015059432107
100030006013,421010063003,1.8171015059432107
100030006013,421010118006,1.8171015059432107
100030006021,100030006021,1.7986037002404973
100030026002,100030026002,2.0743806754013154
100030101013,100030101013,3.894704022944991
100030101013,421010271002,6.414340761692025
100030109002,100030109002,0.6667337601091409
100030109002,100030149072,0.8460972443010965
100030109002,100030163051,1.4349078735356444
100030109002,340057008003,1.4349078735356444
100030109002,340076011012,1.2048242126850075
100030109002,340076073002,1.4349078735356444
100030109002,340076075052,1.4349078735356444
100030109002,340130048021,1.4349078735356444
