origin_cbg,destination_cbg,expected_contacts
110010071002,110010071002,23.551715876808476
110010071002,240338066012,47.93867399039978
110010071002,421010111001,110.86858635932235
110010071002,421019800001,34.241909993142706
110010071002,510131014041,30.817718993828436
110010071002,515102001041,23.551715876808476
201550018002,201550018002,9.698627519482821
201550018002,240276011042,10.28869424885844
201550018002,421010067004,3.6222410772926548
201550018002,421010081011,14.220255096487165
201550018002,421010091002,10.695608920993058
201550018002,421010091003,92.60238200596106
201550018002,421010273002,15.667277465607196
201550018002,421019800001,16.161623354981295
201550018002,421019805001,15.30505335787793
201550018002,421070018001,11.941048015842808
240276011042,201550018002,4.9165045027828675
240276011042,240276011042,3.6722230918483323
240276011042,390351056022,3.232027461329131
240276011042,390351881041,4.466109508986732
240276011042,421010038002,3.4377078026053973
240276011042,421010067004,1.9336126109811573
240276011042,421010081011,8.935909651890828
240276011042,421010091002,2.552088989200769
240276011042,421010091003,47.012911863170736
240276011042,421010160005,6.111552239196867
240276011042,421010168006,10.63651974727474
240276011042,421010175003,1.9979454136715291
240276011042,421010177011,28.73638977958623
240276011042,421010178005,1.1752240485664611
240276011042,421010273002,16.665289567654938
240276011042,421010282003,1.7922650723952622
240276011042,421010290001,2.4681640953152026
240276011042,421010301002,5.2888308740918
240276011042,421010308003,2.0568034127626693
240276011042,421010313003,2.820666778776596
240276011042,421019800001,8.206633576380293
240276011042,421019805001,9.89015738571628
240276011042,421070018001,3.904621938577759
240338066012,110010071002,23.551715876808476
240338066012,240338066012,25.25267448563282
240338066012,390351077011,2.203324810122605
240338066012,420454105001,2.203324810122605
240338066012,421010081011,3.084654734171646
240338066012,421010091003,2.802621013885646
240338066012,421010093005,3.2432859759101667
240338066012,421010094002,2.203324810122605
240338066012,421010106002,1.7009586088243436
240338066012,421010110002,2.6439897721471253
240338066012,421010110003,3.084654734171646
240338066012,421010110004,2.203324810122605
240338066012,421010111001,112.78987744915895
240338066012,421010114001,2.802621013885646
240338066012,421010119002,2.1416235708488647
240338066012,421010119003,2.1416235708488647
240338066012,421010121001,2.6439897721471253
240338066012,421010121002,3.5253196961961675
240338066012,421010122012,2.203324810122605
240338066012,421010122041,2.1416235708488647
240338066012,421010149002,2.203324810122605
240338066012,421010172021,2.802621013885646
240338066012,421010215003,2.6439897721471253
240338066012,421019800001,46.07816272853103
240338066012,421019808001,2.1416235708488647
240338066012,510131014041,44.19629909630258
240338066012,515102001041,25.25267448563282
340057029051,340057029051,6.914717270147099
340057029051,421010369002,11.70063844396767
390351056022,240276011042,6.78779007701201
390351056022,390351056022,8.888519192172474
390351056022,390351881041,12.282414230678478
390351056022,421010038002,9.454168365256807
390351056022,421010081011,10.181685115518016
390351056022,421010160005,16.807607615353152
390351056022,421010168006,29.251889423208507
390351056022,421010175003,11.312983461686684
390351056022,421010177011,79.02901665462991
390351056022,421010178005,6.78779007701201
390351056022,421010273002,31.514486115545836
390351056022,421010282003,10.181685115518016
390351056022,421010290001,6.78779007701201
