origin_cbg,destination_cbg,expected_contacts
011250112001,011250112001,2.413186548028118
011250112001,100030112021,2.7069524806637295
011250112001,100030151001,2.255793733886441
011250112001,100030164012,2.255793733886441
011250112001,100030166013,2.7069524806637295
011250112001,100030168041,2.255793733886441
011250112001,100050510031,2.255793733886441
011250112001,120950171052,2.7069524806637295
011250112001,240150306011,2.255793733886441
011250112001,340010109002,2.255793733886441
011250112001,340010118022,2.255793733886441
011250112001,340057005051,4.060428720995594
011250112001,340057006023,3.1581112274410175
011250112001,340057006032,2.864345294805407
011250112001,340057029092,3.1581112274410175
011250112001,340057029102,2.255793733886441
011250112001,340057048012,2.7069524806637295
011250112001,340076056023,2.255793733886441
011250112001,340076080011,2.7069524806637295
011250112001,340076082112,3.1581112274410175
011250112001,340155006003,3.1581112274410175
011250112001,340155011021,3.6092699742183054
011250112001,340155014023,2.255793733886441
011250112001,340155016061,2.255793733886441
011250112001,340155021001,3.6092699742183054
011250112001,340155022002,3.6092699742183054
011250112001,340210042044,2.255793733886441
011250112001,390950082031,3.1581112274410175
011250112001,420030405001,2.255793733886441
011250112001,420110117032,3.1581112274410175
011250112001,420171002101,2.255793733886441
011250112001,420171016052,2.255793733886441
011250112001,420171050081,2.255793733886441
011250112001,420171050131,2.255793733886441
011250112001,420171063002,3.1581112274410175
011250112001,420270122001,2.255793733886441
011250112001,420270124003,4.060428720995594
011250112001,420270125001,3.6092699742183054
011250112001,420293002022,2.255793733886441
011250112001,420293020002,2.7069524806637295
011250112001,420293021012,2.7069524806637295
011250112001,420293026003,3.1581112274410175
011250112001,420293039021,2.7069524806637295
011250112001,420293045011,4.060428720995594
011250112001,420293111001,3.6092699742183054
011250112001,420410109004,2.255793733886441
011250112001,420454040042,4.060428720995594
011250112001,420454041031,2.7069524806637295
011250112001,420454076001,3.1581112274410175
011250112001,420454078044,2.255793733886441
011250112001,420454083001,3.6092699742183054
011250112001,420454096022,2.864345294805407
011250112001,420454097011,4.060428720995594
011250112001,420454097021,3.1581112274410175
011250112001,420454103021,2.255793733886441
011250112001,420770022022,2.255793733886441
011250112001,420912003051,4.060428720995594
011250112001,420912003071,2.255793733886441
011250112001,420912014091,3.1581112274410175
011250112001,420912030002,2.255793733886441
011250112001,420912033032,2.255793733886441
011250112001,420912058011,2.255793733886441
011250112001,420912061052,3.1581112274410175
011250112001,420912067041,3.1581112274410175
011250112001,420912078001,2.7069524806637295
011250112001,420912082033,4.511587467772882
011250112001,420912083021,4.96274621455017
011250112001,420912083023,3.1581112274410175
011250112001,420912086011,3.1581112274410175
011250112001,420950111001,2.255793733886441
011250112001,421010002001,2.255793733886441
011250112001,421010055001,2.255793733886441
011250112001,421010055003,3.1581112274410175
011250112001,421010061001,4.060428720995594
011250112001,421010088011,2.255793733886441
011250112001,421010088023,2.413186548028118
011250112001,421010088024,2.255793733886441
011250112001,421010090002,2.255793733886441
011250112001,421010090004,2.255793733886441
011250112001,421010117001,2.7069524806637295
011250112001,421010125001,2.255793733886441
011250112001,421010146001,2.255793733886441
011250112001,421010147002,3.1581112274410175
011250112001,421010320002,2.255793733886441
011250112001,421010331012,2.255793733886441
011250112001,421010369002,4.511587467772882
011250112001,421010369003,4.511587467772882
011250112001,421019804001,4.060428720995594
100030112021,011250112001,1.2852896810848982
100030112021,100030112021,0.6845594119746728
100030112021,100030151001,1.2014605382204513
100030112021,100030164012,1.2014605382204513
100030112021,100030166013,1.4417526458645415
100030112021,100030168041,1.2014605382204513
100030112021,100050510031,1.2014605382204513
100030112021,120950171052,1.4417526458645415
100030112021,240150306011,1.2014605382204513
100030112021,340010109002,1.2014605382204513
100030112021,340010118022,1.2014605382204513
100030112021,340057005051,1.0449975734408081
100030112021,340057006023,0.8047054657967179
100030112021,340057006032,1.5255817887289889
100030112021,340057029092,0.8047054657967179
100030112021,340057029102,1.2014605382204513
100030112021,340057048012,1.4417526458645415
100030112021,340076056023,1.2014605382204513
100030112021,340076080011,1.4417526458645415
100030112021,340076082112,0.8047054657967179
100030112021,340155006003,0.8047054657967179
100030112021,340155011021,0.924851519618763
100030112021,340155014023,1.2014605382204513
100030112021,340155016061,1.2014605382204513
100030112021,340155021001,0.924851519618763
100030112021,340155022002,0.924851519618763
100030112021,340210042044,1.2014605382204513
100030112021,390950082031,0.8047054657967179
100030112021,420030405001,1.2014605382204513
100030112021,420110117032,0.8047054657967179
100030112021,420171002101,1.2014605382204513
100030112021,420171016052,1.2014605382204513
100030112021,420171050081,1.2014605382204513
100030112021,420171050131,1.2014605382204513
100030112021,420171063002,0.8047054657967179
100030112021,420270122001,1.2014605382204513
100030112021,420270124003,1.0449975734408081
100030112021,420270125001,0.924851519618763
100030112021,420293002022,1.2014605382204513
100030112021,420293020002,1.4417526458645415
100030112021,420293021012,1.4417526458645415
100030112021,420293026003,0.8047054657967179
100030112021,420293039021,1.4417526458645415
100030112021,420293045011,1.0449975734408081
100030112021,420293111001,0.924851519618763
100030112021,420410109004,1.2014605382204513
100030112021,420454040042,1.0449975734408081
100030112021,420454041031,1.4417526458645415
100030112021,420454076001,0.8047054657967179
100030112021,420454078044,1.2014605382204513
100030112021,420454083001,0.924851519618763
100030112021,420454096022,1.5255817887289889
100030112021,420454097011,1.0449975734408081
100030112021,420454097021,0.8047054657967179
100030112021,420454103021,1.2014605382204513
100030112021,420770022022,1.2014605382204513
100030112021,420912003051,1.0449975734408081
100030112021,420912003071,1.2014605382204513
100030112021,420912014091,0.8047054657967179
100030112021,420912030002,1.2014605382204513
100030112021,420912033032,1.2014605382204513
100030112021,420912058011,1.2014605382204513
100030112021,420912061052,0.8047054657967179
100030112021,420912067041,0.8047054657967179
100030112021,420912078001,1.4417526458645415
100030112021,420912082033,1.1651436272628533
100030112021,420912083021,1.2852896810848982
100030112021,420912083023,0.8047054657967179
100030112021,420912086011,0.8047054657967179
100030112021,420950111001,1.2014605382204513
100030112021,421010002001,1.2014605382204513
100030112021,421010055001,1.2014605382204513
100030112021,421010055003,0.8047054657967179
100030112021,421010061001,1.0449975734408081
100030112021,421010088011,1.2014605382204513
100030112021,421010088023,1.2852896810848982
100030112021,421010088024,1.2014605382204513
100030112021,421010090002,1.2014605382204513
100030112021,421010090004,1.2014605382204513
100030112021,421010117001,1.4417526458645415
100030112021,421010125001,1.2014605382204513
100030112021,421010146001,1.2014605382204513
100030112021,421010147002,0.8047054657967179
100030112021,421010320002,1.2014605382204513
100030112021,421010331012,1.2014605382204513
100030112021,421010369002,1.1651436272628533
100030112021,421010369003,1.1651436272628533
100030112021,421019804001,1.0449975734408081
100030151001,011250112001,1.059710307696254
100030151001,100030112021,0.5644133581526277
100030151001,100030151001,0.46535396824390235
100030151001,100030164012,0.46535396824390235
100030151001,100030166013,0.5644133581526277
100030151001,100030168041,0.990593899087253
100030151001,100050510031,0.990593899087253
100030151001,120950171052,0.5644133581526277
100030151001,240150306011,0.990593899087253
100030151001,340010109002,0.990593899087253
100030151001,340010118022,0.990593899087253
100030151001,340057005051,0.8615915278788036
100030151001,340057006023,0.6634727480613529
100030151001,340057006032,1.2578290875137048
100030151001,340057029092,0.6634727480613529
100030151001,340057029102,0.990593899087253
100030151001,340057048012,0.5644133581526277
100030151001,340076056023,0.990593899087253
100030151001,340076080011,0.5644133581526277
100030151001,340076082112,0.6634727480613529
100030151001,340155006003,0.6634727480613529
100030151001,340155011021,0.7625321379700782
100030151001,340155014023,0.990593899087253
100030151001,340155016061,0.990593899087253
100030151001,340155021001,0.7625321379700782
100030151001,340155022002,0.7625321379700782
100030151001,340210042044,0.990593899087253
100030151001,390950082031,0.6634727480613529
100030151001,420030405001,0.990593899087253
100030151001,420110117032,0.6634727480613529
100030151001,420171002101,0.990593899087253
100030151001,420171016052,0.990593899087253
100030151001,420171050081,0.990593899087253
100030151001,420171050131,0.990593899087253
100030151001,420171063002,0.6634727480613529
100030151001,420270122001,0.46535396824390235
100030151001,420270124003,0.8615915278788036
100030151001,420270125001,0.7625321379700782
