origin_cbg,destination_cbg,expected_contacts
420171001042,421010362011,13.33417926512056
420171001042,421010362012,13.33417926512056
420171001042,421010362021,22.223632108534268
420171001042,421010362022,13.33417926512056
420171001042,421010362023,13.33417926512056
420171001042,421010362024,15.556542475973988
420171001042,421010362031,31.113084951947975
420171001042,421010362032,13.33417926512056
420171001042,421010362033,22.223632108534268
420171001042,421010363011,28.890721741094552
420171001042,421010363012,14.509252358288188
420171001042,421010363021,31.113084951947975
420171001042,421010363022,25.335165804255773
420171001042,421010363031,26.66835853024112
420171001042,421010363032,17.778905686827414
420171001042,421010363033,17.778905686827414
420171001042,421010365013,11.111816054267134
420171001042,421010365021,14.509252358288188
420171001042,421010365022,14.509252358288188
420171001053,420171001032,2.339707374801283
420171001053,420171001042,5.837666592719487
420171001053,420171001053,2.1595127803108514
420171001053,420171002082,3.7942478080480226
420171001053,420171002093,4.086837569342928
420171001053,420171002094,3.157074888669869
420171001053,421010325004,3.1357590923370866
420171001053,421010330004,3.1357590923370866
420171001053,421010348011,4.086837569342928
420171001053,421010348013,2.339707374801283
420171001053,421010349001,4.086837569342928
420171001053,421010349002,4.383126159472748
420171001053,421010353011,5.200493673341333
420171001053,421010353012,2.7483911317355756
420171001053,421010353021,3.1357590923370866
420171001053,421010353022,3.157074888669869
420171001053,421010355003,2.284891624438612
420171001053,421010357012,4.086837569342928
420171001053,421010361001,3.565758645604162
420171001053,421010361003,4.79180991640704
420171001053,421010362011,2.339707374801283
420171001053,421010362012,2.339707374801283
420171001053,421010362021,3.974442402538454
420171001053,421010362022,3.772932011715242
420171001053,421010362023,3.772932011715242
420171001053,421010362024,2.7483911317355756
420171001053,421010362031,5.609177430275626
420171001053,421010362032,3.772932011715242
420171001053,421010362033,3.974442402538454
420171001053,421010363011,5.200493673341333
420171001053,421010363012,2.568196537245144
420171001053,421010363021,5.609177430275626
420171001053,421010363022,6.017861187209919
420171001053,421010363031,4.79180991640704
420171001053,421010363032,3.157074888669869
420171001053,421010363033,3.157074888669869
420171001053,421010365013,3.1357590923370866
420171001053,421010365021,2.568196537245144
420171001053,421010365022,2.568196537245144
420171002061,420171002061,1.3995846155587146
420171002061,420171002094,2.4494339229904036
420171002061,420171002101,2.939320707588484
420171002061,420171002105,2.939320707588484
420171002061,421010347011,2.939320707588484
420171002061,421010348011,1.3995846155587146
420171002061,421010348032,2.939320707588484
420171002061,421010352001,2.624301577053916
420171002061,421010353011,2.4494339229904036
420171002061,421010361003,2.4494339229904036
420171002061,421010362021,2.3793581847548757
420171002061,421010362031,2.3793581847548757
420171002061,421010362033,3.3591317539510372
420171002061,421010363011,1.8894714001567952
420171002061,421010363012,2.4494339229904036
420171002061,421010363021,1.3995846155587146
420171002061,421010363022,2.939320707588484
420171002061,421010363031,2.8692449693529567
420171002061,421010363032,2.4494339229904036
420171002061,421010363033,2.4494339229904036
420171002061,421010363034,1.3995846155587146
420171002061,421010365011,2.4494339229904036
420171002061,421010365022,2.939320707588484
420171002082,420171001032,8.650860275171091
420171002082,420171001042,10.28239301442634
420171002082,420171001053,7.98518178454359
420171002082,420171002082,6.67786789977172
420171002082,420171002093,7.209050229309242
420171002082,420171002094,11.534480366894789
420171002082,421010325004,7.209050229309242
420171002082,421010330004,7.209050229309242
420171002082,421010348011,7.209050229309242
420171002082,421010348013,8.650860275171091
420171002082,421010349001,7.209050229309242
420171002082,421010349002,7.731612168016395
420171002082,421010353011,9.173422213878244
420171002082,421010353012,10.09267032103294
420171002082,421010353021,7.209050229309242
420171002082,421010353022,11.534480366894789
420171002082,421010355003,3.8806577761717342
420171002082,421010357012,7.209050229309242
420171002082,421010361001,12.976290412756638
420171002082,421010361003,8.45251719094732
420171002082,421010362011,8.650860275171091
420171002082,421010362012,8.650860275171091
420171002082,421010362021,7.010707145085471
420171002082,421010362022,8.650860275171091
420171002082,421010362023,8.650860275171091
420171002082,421010362024,10.09267032103294
420171002082,421010362031,9.894327236809168
420171002082,421010362032,8.650860275171091
420171002082,421010362033,7.010707145085471
420171002082,421010363011,9.173422213878244
420171002082,421010363012,9.426991830405438
420171002082,421010363021,9.894327236809168
420171002082,421010363022,10.615232259740093
420171002082,421010363031,8.45251719094732
420171002082,421010363032,11.534480366894789
420171002082,421010363033,11.534480366894789
420171002082,421010365013,7.209050229309242
420171002082,421010365021,9.426991830405438
420171002082,421010365022,9.426991830405438
420171002093,420171001032,2.1112182123574215
420171002093,420171001042,5.250130046135673
420171002093,420171001053,1.9310236178669897
420171002093,420171002082,3.4061820304308488
420171002093,420171002093,1.7424286092164563
420171002093,420171002094,2.848797418639351
420171002093,421010325004,2.736817554403806
420171002093,421010330004,2.736817554403806
420171002093,421010348011,3.6878960314096476
420171002093,421010348013,2.1112182123574215
420171002093,421010349001,3.6878960314096476
420171002093,421010349002,3.9551662280622457
420171002093,421010353011,4.692745434344175
420171002093,421010353012,2.480007815498386
420171002093,421010353021,2.736817554403806
420171002093,421010353022,2.848797418639351
420171002093,421010355003,1.885950086505331
420171002093,421010357012,2.693507086222298
420171002093,421010361001,3.217587021780316
420171002093,421010361003,4.32395583120321
420171002093,421010362011,2.1112182123574215
420171002093,421010362012,2.1112182123574215
420171002093,421010362021,3.58637662492128
420171002093,421010362022,2.1112182123574215
420171002093,421010362023,2.1112182123574215
420171002093,421010362024,2.480007815498386
420171002093,421010362031,5.0615350374851396
420171002093,421010362032,2.1112182123574215
420171002093,421010362033,3.58637662492128
420171002093,421010363011,4.692745434344175
420171002093,421010363012,2.2998132210079545
420171002093,421010363021,5.0615350374851396
420171002093,421010363022,5.430324640626104
420171002093,421010363031,4.32395583120321
420171002093,421010363032,2.848797418639351
420171002093,421010363033,2.848797418639351
420171002093,421010365013,2.736817554403806
420171002093,421010365021,2.2998132210079545
420171002093,421010365022,2.2998132210079545
420171002094,420171001032,7.23546663166126
420171002094,420171001042,8.583674862415814
420171002094,420171001053,6.646110466445418
420171002094,420171002061,1.154641223259674
420171002094,420171002082,5.568897099223622
420171002094,420171002093,6.0295555263843825
420171002094,420171002094,5.610229816153328
420171002094,420171002101,1.154641223259674
420171002094,420171002105,1.154641223259674
420171002094,421010325004,6.0295555263843825
420171002094,421010330004,6.0295555263843825
420171002094,421010347011,1.154641223259674
420171002094,421010348011,7.184196749644057
420171002094,421010348013,7.23546663166126
420171002094,421010348032,1.154641223259674
420171002094,421010349001,6.0295555263843825
420171002094,421010349002,6.466530734469981
420171002094,421010352001,2.165018641564732
420171002094,421010353011,8.625007579345521
420171002094,421010353012,8.441377736938136
420171002094,421010353021,6.0295555263843825
420171002094,421010353022,7.097027899087868
420171002094,421010355003,3.082774700305173
420171002094,421010357012,6.0295555263843825
420171002094,421010361001,5.260619629193105
420171002094,421010361003,8.022052026707083
420171002094,421010362011,7.23546663166126
420171002094,421010362012,7.23546663166126
420171002094,421010362021,7.826518339735262
420171002094,421010362022,7.23546663166126
420171002094,421010362023,7.23546663166126
420171002094,421010362024,8.441377736938136
420171002094,421010362031,10.238340550289017
420171002094,421010362032,7.23546663166126
420171002094,421010362033,8.634820274379308
420171002094,421010363011,9.231234030328554
420171002094,421010363012,8.804587311320956
420171002094,421010363021,9.43003861564497
420171002094,421010363022,10.032994168283409
420171002094,421010363031,9.436580412334163
420171002094,421010363032,8.049593638686531
420171002094,421010363033,8.049593638686531
420171002094,421010363034,1.154641223259674
420171002094,421010365011,0.9525657395986624
420171002094,421010365013,6.0295555263843825
420171002094,421010365021,7.852021571722294
420171002094,421010365022,9.006662794981967
420171002101,420171002061,1.3995846155587146
420171002101,420171002094,2.4494339229904036
420171002101,420171002101,1.3995846155587146
420171002101,420171002105,1.3995846155587146
420171002101,421010347011,1.3995846155587146
420171002101,421010348011,1.3995846155587146
420171002101,421010348032,1.3995846155587146
420171002101,421010352001,2.624301577053916
420171002101,421010353011,2.4494339229904036
420171002101,421010361003,2.4494339229904036
420171002101,421010362021,2.3793581847548757
420171002101,421010362031,2.3793581847548757
420171002101,421010362033,3.3591317539510372
420171002101,421010363011,1.8894714001567952
420171002101,421010363012,2.4494339229904036
420171002101,421010363021,1.3995846155587146
420171002101,421010363022,1.3995846155587146
420171002101,421010363031,2.8692449693529567
420171002101,421010363032,2.4494339229904036
420171002101,421010363033,2.4494339229904036
420171002101,421010363034,1.3995846155587146
420171002101,421010365011,2.4494339229904036
420171002101,421010365022,2.939320707588484
420171002105,420171002061,1.3995846155587146
420171002105,420171002094,2.4494339229904036
420171002105,420171002101,2.939320707588484
420171002105,420171002105,1.3995846155587146
420171002105,421010347011,2.939320707588484
420171002105,421010348011,1.3995846155587146
420171002105,421010348032,1.3995846155587146
420171002105,421010352001,2.624301577053916
420171002105,421010353011,2.4494339229904036
420171002105,421010361003,2.4494339229904036
420171002105,421010362021,2.3793581847548757
420171002105,421010362031,2.3793581847548757
420171002105,421010362033,3.3591317539510372
420171002105,421010363011,1.8894714001567952
420171002105,421010363012,2.4494339229904036
420171002105,421010363021,1.3995846155587146
420171002105,421010363022,2.939320707588484
420171002105,421010363031,2.8692449693529567
420171002105,421010363032,2.4494339229904036
420171002105,421010363033,2.4494339229904036
420171002105,421010363034,1.3995846155587146
420171002105,421010365011,2.4494339229904036
420171002105,421010365022,2.939320707588484
420171011002,420171011002,1.1496981397971975
420171011002,421010319005,2.426847002487711
420171014012,420171014012,1.858998134121666
420171014012,420171014014,1.858998134121666
420171014012,420171014041,3.4742609899718975
420171014012,420171015051,3.230525711700463
420171014012,420912001032,2.828155847631805
420171014012,420912001041,2.1820507052917124
420171014012,420912001042,2.5051032764617585
420171014012,421010344004,2.1820507052917124
420171014012,421010355003,3.4742609899718975
420171014012,421010356014,3.230525711700463
420171014012,421010356021,3.230525711700463
420171014012,421010356022,3.7973135611419444
420171014012,421010357011,3.7973135611419444
420171014012,421010357012,5.0895238458221295
420171014012,421010357021,6.7047867016723615
420171014012,421010357022,12.196680411563149
420171014012,421010358001,7.0278392728424075
420171014012,421010358002,4.443418703482037
420171014012,421010358003,6.058681559332268
420171014012,421010359001,8.966154699862686
420171014012,421010359002,5.4125764169921755
420171014012,421010363022,3.230525711700463
420171014012,421010365011,3.4742609899718975
420171014012,421010365012,2.828155847631805
420171014012,421010365013,4.443418703482037
420171014012,421010365021,3.4742609899718975
420171014012,421010365022,2.5051032764617585
420171014014,420171014012,3.876630854040557
420171014014,420171014014,1.858998134121666
420171014014,420171014041,3.4742609899718975
420171014014,420171015051,3.230525711700463
420171014014,420912001032,2.828155847631805
420171014014,420912001041,2.1820507052917124
420171014014,420912001042,2.5051032764617585
420171014014,421010344004,2.1820507052917124
420171014014,421010355003,3.4742609899718975
420171014014,421010356014,3.230525711700463
420171014014,421010356021,3.230525711700463
420171014014,421010356022,3.7973135611419444
420171014014,421010357011,3.7973135611419444
420171014014,421010357012,5.0895238458221295
420171014014,421010357021,6.7047867016723615
420171014014,421010357022,12.196680411563149
420171014014,421010358001,7.0278392728424075
420171014014,421010358002,4.443418703482037
420171014014,421010358003,6.058681559332268
420171014014,421010359001,8.966154699862686
420171014014,421010359002,5.4125764169921755
420171014014,421010363022,3.230525711700463
420171014014,421010365011,3.4742609899718975
420171014014,421010365012,2.828155847631805
420171014014,421010365013,4.443418703482037
420171014014,421010365021,3.4742609899718975
420171014014,421010365022,2.5051032764617585
420171014041,420171014012,7.244992397519575
420171014041,420171014014,7.244992397519575
420171014041,420171014041,7.780765114780902
420171014041,420171015051,6.037493664599644
420171014041,420912001032,13.581859770871011
420171014041,420912001041,8.452491130439505
420171014041,420912001042,12.374361037951083
420171014041,421010344004,8.452491130439505
420171014041,421010355003,6.49300782227172
420171014041,421010356014,6.037493664599644
420171014041,421010356021,6.037493664599644
420171014041,421010356022,9.198825833618361
420171014041,421010357011,7.096757188731685
420171014041,421010357012,12.226125829163191
420171014041,421010357021,12.530501486871366
420171014041,421010357022,25.1677464790366
420171014041,421010358001,14.96488238075884
420171014041,421010358002,8.304255921651613
420171014041,421010358003,14.037373928543085
420171014041,421010359001,21.030312636651114
420171014041,421010359002,11.946135548459019
420171014041,421010363022,6.037493664599644
420171014041,421010365011,8.323639349699231
420171014041,421010365012,13.581859770871011
420171014041,421010365013,9.86345033161996
420171014041,421010365021,6.49300782227172
420171014041,421010365022,11.21918427332778
420171015051,420171014012,1.535945562951619
420171015051,420171014014,1.535945562951619
420171015051,420171014041,2.870511623511932
420171015051,420171015051,1.269032350839556
420171015051,420912001032,2.336685199287807
420171015051,420912001041,1.8028587750636815
420171015051,420912001042,2.069771987175744
420171015051,421010344004,1.8028587750636815
420171015051,421010355003,2.870511623511932
420171015051,421010356014,1.269032350839556
420171015051,421010356021,1.269032350839556
420171015051,421010356022,3.137424835623995
420171015051,421010357011,3.137424835623995
420171015051,421010357012,4.205077684072245
420171015051,421010357021,5.539643744632558
420171015051,421010357022,10.077168350537622
420171015051,421010358001,5.806556956744621
420171015051,421010358002,3.67125125984812
420171015051,421010358003,5.005817320408433
420171015051,421010359001,7.408036229416997
420171015051,421010359002,4.471990896184307
420171015051,421010363022,2.669132121120626
420171015051,421010365011,2.870511623511932
420171015051,421010365012,2.336685199287807
420171015051,421010365013,3.67125125984812
420171015051,421010365021,2.870511623511932
420171015051,421010365022,2.069771987175744
420171045031,390351056022,1.2689349858010868
420171045031,390351881041,1.9242191575152943
420171045031,420171045031,0.7774718570154313
420171045031,420912019013,1.105113942872535
420171045031,421010160003,1.9242191575152943
420171045031,421010160005,2.088040200443846
420171045031,421010168006,2.5795033292295018
420171045031,421010175003,1.2689349858010868
420171045031,421010241001,1.2689349858010868
420171045031,421010273002,0.9412928999439831
420171045031,421010278003,0.9412928999439831
420171045031,421010282003,1.6382104292855186
420171045031,421010290001,2.743324372158053
420171045031,421010293001,1.9242191575152943
420171045031,421010301002,1.9242191575152943
420171045031,421010382002,2.41568228630095
420171045031,421019805001,1.4327560287296388
420293024002,100030127001,8.874027744392922
420293024002,100030127003,5.641693885679594
420293024002,110010096031,5.641693885679594
420293024002,261251650003,3.0558267987089316
420293024002,420293024002,3.0558267987089316
420293024002,420293026005,6.288160657422259
420293024002,421010100002,3.7022935704515976
420293026005,100030127001,18.260626603163793
420293026005,100030127003,23.944931891483062
420293026005,110010096031,23.944931891483062
420293026005,261251650003,13.302739939712813
420293026005,420293024002,13.302739939712813
420293026005,420293026005,12.939530627278666
420293026005,421010100002,15.963287927655378
420454003012,420454003012,1.8059039300370532
420454003012,420454003013,3.3048098114178623
420454003012,420454023003,2.1806304003822556
420454003012,420454024001,3.747264703452023
420454003012,421010064001,2.1806304003822556
420454003012,421010064002,3.747264703452023
420454003012,421010071025,3.747264703452023
420454003012,421010081011,2.93008334107266
420454003012,421010082005,2.1806304003822556
420454003012,421010082006,3.747264703452023
420454003012,421010082007,2.1806304003822556
420454003012,421010083011,3.747264703452023
420454003012,421010083024,3.747264703452023
420454003012,421010094002,2.1806304003822556
420454003012,421010100003,3.747264703452023
420454003012,421010101006,2.555356870727458
420454003012,421010375002,2.1806304003822556
420454003012,421019800001,7.80152745556029
420454003012,421019808001,3.6795362817630646
420454003013,420454003012,6.857506067719781
420454003013,420454003013,6.047812238505775
420454003013,420454023003,8.229007281263737
420454003013,420454024001,6.857506067719781
420454003013,421010064001,8.229007281263737
420454003013,421010064002,6.857506067719781
420454003013,421010071025,6.857506067719781
420454003013,421010081011,10.97200970835165
420454003013,421010082005,8.229007281263737
420454003013,421010082006,6.857506067719781
420454003013,421010082007,8.229007281263737
420454003013,421010083011,6.857506067719781
420454003013,421010083024,6.857506067719781
420454003013,421010094002,8.229007281263737
420454003013,421010100003,6.857506067719781
420454003013,421010101006,9.600508494807693
420454003013,421010375002,8.229007281263737
420454003013,421019800001,14.276819519769512
420454003013,421019808001,6.733562845277753
420454005003,420454005003,1.9997368251770213
420454005003,421010098022,2.4137209923162097
420454005003,421010098023,1.9997368251770213
420454023003,420454003012,4.524825044518963
420454023003,420454003013,3.990560418189841
420454023003,420454023003,5.9748459912040826
420454023003,420454024001,4.524825044518963
420454023003,420454028004,5.433084777110162
420454023003,421010054001,4.802136938787793
420454023003,421010055001,9.183348496041381
420454023003,421010055002,5.433084777110162
420454023003,421010055003,15.572175549398802
420454023003,421010056001,4.620905860147749
420454023003,421010060001,10.647270756225081
420454023003,421010060002,6.990983513531669
420454023003,421010060004,4.436156373741868
420454023003,421010061001,6.259022383439818
420454023003,421010061002,3.2136072985427617
420454023003,421010062001,4.254925295101824
420454023003,421010062002,5.4721164368596895
420454023003,421010062003,4.436156373741868
420454023003,421010062004,3.5795878635886864
420454023003,421010063003,3.6598056504592495
420454023003,421010064001,5.429790053422756
420454023003,421010064002,9.77667874298908
420454023003,421010064003,2.8476267334968366
420454023003,421010067002,3.6598056504592495
420454023003,421010067005,4.3917667805511
420454023003,421010067007,6.20407756695154
420454023003,421010069001,6.165045907202012
420454023003,421010071025,4.524825044518963
420454023003,421010081011,3.538077913737945
420454023003,421010082005,2.633112904834152
420454023003,421010082006,4.524825044518963
420454023003,421010082007,5.429790053422756
420454023003,421010083011,4.524825044518963
420454023003,421010083024,4.524825044518963
420454023003,421010094002,5.429790053422756
420454023003,421010100003,4.524825044518963
420454023003,421010101006,3.0855954092860487
420454023003,421010375002,5.429790053422756
420454023003,421019800001,9.420350471612597
420454023003,421019808001,4.443042922641737
420454023003,421019809001,4.3917667805511
420454024001,420454003012,1.8059039300370532
420454024001,420454003013,3.3048098114178623
420454024001,420454023003,2.1806304003822556
420454024001,420454024001,1.8059039300370532
420454024001,421010064001,2.1806304003822556
420454024001,421010064002,3.747264703452023
420454024001,421010071025,3.747264703452023
420454024001,421010081011,2.93008334107266
420454024001,421010082005,2.1806304003822556
420454024001,421010082006,3.747264703452023
420454024001,421010082007,2.1806304003822556
420454024001,421010083011,3.747264703452023
420454024001,421010083024,3.747264703452023
420454024001,421010094002,2.1806304003822556
420454024001,421010100003,3.747264703452023
420454024001,421010101006,2.555356870727458
420454024001,421010375002,2.1806304003822556
420454024001,421019800001,7.80152745556029
420454024001,421019808001,3.6795362817630646
420454028004,420454023003,4.30985295577508
420454028004,420454028004,3.0643947239525486
420454028004,421010054001,4.531843904183596
420454028004,421010055001,8.656424816842234
420454028004,421010055002,6.377116157826224
420454028004,421010055003,14.68729238020594
420454028004,421010056001,5.684713259994626
420454028004,421010060001,9.904455261836272
420454028004,421010060002,6.6575492901256705
420454028004,421010060004,4.219836292935087
420454028004,421010061001,6.0335340676286515
420454028004,421010061002,2.7396808259020053
420454028004,421010062001,5.372705648746117
420454028004,421010062002,5.314263464855187
420454028004,421010062003,4.219836292935087
420454028004,421010062004,3.0516884371505144
420454028004,421010063003,3.1200761124850933
420454028004,421010064002,5.938278687352206
420454028004,421010064003,2.427673214653496
420454028004,421010067002,3.1200761124850933
420454028004,421010067005,1.8036579921564773
420454028004,421010067007,5.938278687352206
420454028004,421010069001,4.748690426249098
420454028004,421019809001,1.8036579921564773
420454105001,420454105001,2.283097693051393
420454105001,421010093005,3.234808367145792
420454105001,421019809001,3.710663704192992
420912001032,420171014012,5.897647780127968
420912001032,420171014014,5.897647780127968
420912001032,420171014041,6.5732663818609725
420912001032,420171015051,4.914706483439972
420912001032,420912001032,5.590325085172978
420912001032,420912001041,6.880589076815962
420912001032,420912001042,9.151287666013138
420912001032,421010344004,6.880589076815962
420912001032,421010355003,5.28550908935179
420912001032,421010356014,4.914706483439972
420912001032,421010356021,4.914706483439972
420912001032,421010356022,7.879048382582466
420912001032,421010357011,5.776979737695789
420912001032,421010357012,9.030619623580959
420912001032,421010357021,10.200215572791764
420912001032,421010357022,20.92872235698556
420912001032,421010358001,12.522317748563273
420912001032,421010358002,6.759921034383783
420912001032,421010358003,10.505031568612951
420912001032,421010359001,17.914075695759742
420912001032,421010359002,10.064964506843285
420912001032,421010363022,4.914706483439972
420912001032,421010365011,7.116140616779303
420912001032,421010365012,5.590325085172978
420912001032,421010365013,8.31911544435213
420912001032,421010365021,5.28550908935179
420912001032,421010365022,9.422724783472304
420912001041,420171014012,4.550303162736361
420912001041,420171014014,4.550303162736361
420912001041,420171014041,4.078010356431862
420912001041,420171015051,3.7919193022802995
420912001041,420912001032,3.319626495975802
420912001041,420912001041,4.7024571793473475
420912001041,420912001042,2.940434565747772
420912001041,421010344004,2.561242635519742
420912001041,421010355003,4.078010356431862
420912001041,421010356014,3.7919193022802995
420912001041,421010356021,3.7919193022802995
420912001041,421010356022,4.457202286659893
420912001041,421010357011,6.3664069630696005
420912001041,421010357012,7.88317468398172
420912001041,421010357021,9.53200938700062
420912001041,421010357022,17.123795006722954
420912001041,421010358001,9.72028084958768
420912001041,421010358002,5.215586147115952
420912001041,421010358003,8.582705058903588
420912001041,421010359001,12.18635289859683
420912001041,421010359002,8.644207549491691
420912001041,421010363022,3.7919193022802995
420912001041,421010365011,8.217568181611362
420912001041,421010365012,3.319626495975802
420912001041,421010365013,7.506631758807602
420912001041,421010365021,5.167328681797407
420912001041,421010365022,2.940434565747772
420912001042,420171014012,5.223975471432165
420912001042,420171014014,5.223975471432165
420912001042,420171014041,5.969517015401008
420912001042,420171015051,4.353312892860136
420912001042,420912001032,6.525468318911448
420912001042,420912001041,6.094638050004192
420912001042,420912001042,5.497256764187346
420912001042,421010337011,1.1883470814459642
420912001042,421010337022,1.773067324007925
420912001042,421010344001,1.1883470814459642
420912001042,421010344004,7.282985131450156
420912001042,421010345022,0.8337336166443793
