safegraph_place_id,origin_census_block_group,estimated_visits,expected_contacts
sg:1a0855884867410d9650c4670c8bf194,421010348032,28.013244289509544,9.725578603563763
sg:1a0855884867410d9650c4670c8bf194,421010352001,24.011352248151034,8.780805307997582
sg:ff60ab8ddf5d45af8967fa7c37cb2337,421010357022,34.596280757555,55.27107125702761
sg:ff60ab8ddf5d45af8967fa7c37cb2337,421010359001,22.015815027535,37.16296290142792
sg:ff60ab8ddf5d45af8967fa7c37cb2337,421010360001,18.870698595030003,32.28049598920797
sg:ff60ab8ddf5d45af8967fa7c37cb2337,421010357012,18.870698595030003,32.28049598920797
sg:ff60ab8ddf5d45af8967fa7c37cb2337,421010357011,18.870698595030003,32.28049598920797
sg:ff60ab8ddf5d45af8967fa7c37cb2337,421010357021,15.725582162525,27.255853147660005
sg:2c262095895a435da9b41071bd846830,421010119001,21.358363952034672,24.64430464675308
sg:2c262095895a435da9b41071bd846830,421010122042,18.307169101744005,21.471850287525236
sg:2c262095895a435da9b41071bd846830,421010122041,18.307169101744005,21.471850287525236
sg:2c262095895a435da9b41071bd846830,421010122011,15.255974251453338,18.183342398194615
sg:2c262095895a435da9b41071bd846830,421010120002,15.255974251453338,18.183342398194615
sg:2c262095895a435da9b41071bd846830,421010122012,15.255974251453338,18.183342398194615
sg:8361d18c445542149afe7ecc1a148248,421010006001,263.80067480356774,2068.291809055811
sg:8361d18c445542149afe7ecc1a148248,421010168006,96.30818286479456,969.6642076761376
sg:8361d18c445542149afe7ecc1a148248,421010337013,25.123873790815978,276.74555615157226
sg:8361d18c445542149afe7ecc1a148248,421010333001,20.936561492346648,231.78745737573337
sg:8361d18c445542149afe7ecc1a148248,421010344001,20.936561492346648,231.78745737573337
sg:b479eb7119af4119b18930701bce5cca,421010039024,26.10261580320912,3.1162409108512654
sg:f7355021401c4ac9a0008d07fedc8c46,421010125001,20.426931299530754,7.866160681094106
sg:f7355021401c4ac9a0008d07fedc8c46,421010139003,14.590665213950539,6.293307068794
sg:20438d4d42304d3aa2dd781621d5dd3d,421010170002,30.266849264592977,64.66039994249002
sg:20438d4d42304d3aa2dd781621d5dd3d,421010202004,23.540882761350097,51.12473319883344
sg:20438d4d42304d3aa2dd781621d5dd3d,421010202006,23.540882761350097,51.12473319883344
sg:20438d4d42304d3aa2dd781621d5dd3d,421010243002,20.177899509728654,44.178333179574885
sg:20438d4d42304d3aa2dd781621d5dd3d,421010202005,20.177899509728654,44.178333179574885
sg:20438d4d42304d3aa2dd781621d5dd3d,421010171004,16.81491625810721,37.11288872869616
sg:20438d4d42304d3aa2dd781621d5dd3d,421010171003,16.81491625810721,37.11288872869616
sg:20438d4d42304d3aa2dd781621d5dd3d,421010244001,16.81491625810721,37.11288872869616
sg:20438d4d42304d3aa2dd781621d5dd3d,421010206001,16.81491625810721,37.11288872869616
sg:20438d4d42304d3aa2dd781621d5dd3d,421010201021,16.81491625810721,37.11288872869616
