safegraph_place_id,origin_census_block_group,estimated_visits,expected_contacts
sg:ff60ab8ddf5d45af8967fa7c37cb2337,421010357022,21.68856483952629,9.509018186169195
sg:ff60ab8ddf5d45af8967fa7c37cb2337,421010358001,15.491832028233063,7.606697350454422
sg:021707f815ed4ff7ab886e9004fb9250,421010290001,16.43911159318809,1.8020838297953783
sg:8f6e8d0b37f94c36bfea35f7e4b40c7b,421010348021,32.4935908905757,15.270613694857214
sg:8f6e8d0b37f94c36bfea35f7e4b40c7b,421010348012,18.051994939208722,10.296132571025987
sg:2c262095895a435da9b41071bd846830,421010122012,19.378490677521167,10.842649330037643
sg:2c262095895a435da9b41071bd846830,421010122042,16.14874223126764,9.3872502572368
sg:2c262095895a435da9b41071bd846830,421010121002,16.14874223126764,9.3872502572368
sg:8361d18c445542149afe7ecc1a148248,421010006001,155.52200380435593,1281.738297329214
sg:8361d18c445542149afe7ecc1a148248,421010168006,62.20880152174237,646.8168786690543
sg:8361d18c445542149afe7ecc1a148248,421010355001,19.44025047554449,221.3403938172964
sg:8361d18c445542149afe7ecc1a148248,421010348022,19.44025047554449,221.3403938172964
sg:f7355021401c4ac9a0008d07fedc8c46,421010125003,16.714285060881245,2.4318745141616445
sg:20438d4d42304d3aa2dd781621d5dd3d,421010244001,29.711649573482337,51.11130010289413
sg:20438d4d42304d3aa2dd781621d5dd3d,421010243002,29.711649573482337,51.11130010289413
sg:20438d4d42304d3aa2dd781621d5dd3d,421010205002,25.99769337679704,45.209927372060335
sg:20438d4d42304d3aa2dd781621d5dd3d,421010202005,25.99769337679704,45.209927372060335
sg:20438d4d42304d3aa2dd781621d5dd3d,421010172021,18.56978098342646,32.98929066865448
sg:20438d4d42304d3aa2dd781621d5dd3d,421010169012,18.56978098342646,32.98929066865448
sg:20438d4d42304d3aa2dd781621d5dd3d,421010170002,18.56978098342646,32.98929066865448
sg:20438d4d42304d3aa2dd781621d5dd3d,421010201022,18.56978098342646,32.98929066865448
sg:ccf29abe33dd47c6938d570432c49dfd,421010337022,17.333726421795582,1.516114407026258
sg:347938b87b01459d8ab78ab513f849b3,421010345011,18.727806416264826,7.739743730652371
sg:347938b87b01459d8ab78ab513f849b3,421010346001,18.727806416264826,7.739743730652371
sg:4b568d7bc2ec4a05af79851010d6b4d4,421010266003,21.535529812842597,2.4120111531573007
sg:e1e6b481bd7a44a6b3fbcba9f750f96e,421010292003,22.610677804152818,2.3275837238761476
sg:1456930ce3584734bfa2459e4981b399,421010348011,38.36153974129961,56.54305960285269
sg:1456930ce3584734bfa2459e4981b399,421010348013,34.8741270375451,52.02423906735844
sg:1456930ce3584734bfa2459e4981b399,421010348032,20.924476222527062,32.70604170494217
sg:1456930ce3584734bfa2459e4981b399,421010330004,17.43706351877255,27.56576355922829
sg:1456930ce3584734bfa2459e4981b399,421010349001,17.43706351877255,27.56576355922829
sg:1456930ce3584734bfa2459e4981b399,421010348023,17.43706351877255,27.56576355922829
sg:1456930ce3584734bfa2459e4981b399,421010349002,17.43706351877255,27.56576355922829
sg:be5622fa8a9c42b29eb3c0b90b47a9fc,421010096001,18.48868899552345,1.4286867002956707
sg:78c501424e474b10b5876d2397216263,421010360001,24.00055522890319,13.113658504943126
sg:78c501424e474b10b5876d2397216263,421010356022,20.571904481917016,11.631812282877359
sg:78c501424e474b10b5876d2397216263,420912001051,17.143253734930845,10.019454872693364
sg:aeef3b14433044a4b5fd01bdb9681c1f,421010389002,18.24027910764715,1.7271475562308964
sg:e8ddc42083e74479ab58cb5baa2213e7,421010358001,19.220785962026042,16.341060393042703
sg:e8ddc42083e74479ab58cb5baa2213e7,421010357012,16.017321635021702,14.14766696699202
sg:e8ddc42083e74479ab58cb5baa2213e7,421010359001,16.017321635021702,14.14766696699202
sg:53f8d5d419ba4d378b3ecb16581f528a,421010152002,40.76900311961508,10.992127102194008
sg:6568d758553b43b9abddd0b9e753ccc5,421010122012,31.197330802589573,11.646023780524658
sg:6568d758553b43b9abddd0b9e753ccc5,421010122041,23.397998101942182,9.619314131730244
sg:bab54da2c98b4808ba886ccbdaf42d88,421010066001,17.20725898089898,1.4631107567757193
sg:a58a88687a0b4bd4b9adf0456a4dd316,421010084003,21.482434567075227,2.322040903397656
sg:4e834ab49f3345c994bfa9b54cd6206c,421010301002,52.149373802528814,28.89116502838868
sg:4e834ab49f3345c994bfa9b54cd6206c,421010300007,21.728905751053674,15.908739536150982
sg:ab78ebadf0594be29cc920ab59420ed1,421010353011,140.41546125551523,1842.7555708755299
sg:ab78ebadf0594be29cc920ab59420ed1,421010352001,125.63488638651361,1657.6968921317246
sg:ab78ebadf0594be29cc920ab59420ed1,421010362033,92.37859293126002,1233.6448337130416
sg:ab78ebadf0594be29cc920ab59420ed1,421010353012,73.90287434500802,993.4714492312212
sg:ab78ebadf0594be29cc920ab59420ed1,421010348032,55.42715575875601,750.020273619007
sg:ab78ebadf0594be29cc920ab59420ed1,421010348011,55.42715575875601,750.020273619007
sg:ab78ebadf0594be29cc920ab59420ed1,421010351002,55.42715575875601,750.020273619007
sg:ab78ebadf0594be29cc920ab59420ed1,421010353022,51.73201204150561,700.9367035609168
sg:ab78ebadf0594be29cc920ab59420ed1,421010353013,44.34172460700481,602.3762285090892
sg:ab78ebadf0594be29cc920ab59420ed1,421010348031,44.34172460700481,602.3762285090892
sg:ab78ebadf0594be29cc920ab59420ed1,421010348013,40.646580889754404,552.8993235153519
sg:ab78ebadf0594be29cc920ab59420ed1,421010362023,40.646580889754404,552.8993235153519
sg:ab78ebadf0594be29cc920ab59420ed1,421010349002,36.95143717250401,503.29130687639866
sg:ab78ebadf0594be29cc920ab59420ed1,420171001022,36.95143717250401,503.29130687639866
sg:ab78ebadf0594be29cc920ab59420ed1,421010348023,33.256293455253605,453.5521785922297
sg:ab78ebadf0594be29cc920ab59420ed1,421010362031,33.256293455253605,453.5521785922297
sg:ab78ebadf0594be29cc920ab59420ed1,421010331024,33.256293455253605,453.5521785922297
sg:ab78ebadf0594be29cc920ab59420ed1,421010362022,33.256293455253605,453.5521785922297
sg:ab78ebadf0594be29cc920ab59420ed1,421010362014,33.256293455253605,453.5521785922297
sg:ab78ebadf0594be29cc920ab59420ed1,421010363022,33.256293455253605,453.5521785922297
sg:ab78ebadf0594be29cc920ab59420ed1,421010361003,29.561149738003206,403.68193866284497
sg:ab78ebadf0594be29cc920ab59420ed1,421010352003,29.561149738003206,403.68193866284497
sg:ab78ebadf0594be29cc920ab59420ed1,421010347011,29.561149738003206,403.68193866284497
sg:ab78ebadf0594be29cc920ab59420ed1,421010362011,29.561149738003206,403.68193866284497
sg:ab78ebadf0594be29cc920ab59420ed1,421010362021,25.866006020752806,353.6805870882445
sg:ab78ebadf0594be29cc920ab59420ed1,421010348012,22.170862303502403,303.5481238684283
sg:ab78ebadf0594be29cc920ab59420ed1,421010351001,22.170862303502403,303.5481238684283
sg:ab78ebadf0594be29cc920ab59420ed1,421010362024,22.170862303502403,303.5481238684283
sg:ab78ebadf0594be29cc920ab59420ed1,421010363031,22.170862303502403,303.5481238684283
sg:ab78ebadf0594be29cc920ab59420ed1,421010348022,18.475718586252004,253.28454900339634
sg:ab78ebadf0594be29cc920ab59420ed1,421010329003,18.475718586252004,253.28454900339634
sg:ab78ebadf0594be29cc920ab59420ed1,421010331022,18.475718586252004,253.28454900339634
sg:ab78ebadf0594be29cc920ab59420ed1,421010363033,18.475718586252004,253.28454900339634
sg:ab78ebadf0594be29cc920ab59420ed1,421010362013,18.475718586252004,253.28454900339634
sg:ab78ebadf0594be29cc920ab59420ed1,421010362032,18.475718586252004,253.28454900339634
sg:a5168db514724f8f86e5bcda5a5ba7d7,421010039023,40.319172811432814,42.248241539660526
sg:a5168db514724f8f86e5bcda5a5ba7d7,421010372001,26.879448540955206,30.263389988435875
sg:a5168db514724f8f86e5bcda5a5ba7d7,421010039022,23.519517473335807,26.93938090865125
sg:a5168db514724f8f86e5bcda5a5ba7d7,421010372002,20.159586405716407,23.484253352075235
sg:2f58cec456d24d9a85c063d955219d86,421010369003,34.46364276236532,4.978259393140321
sg:b107d360d392440381cca79b86bf8191,421010305013,31.60450930378865,87.82745764040914
sg:b107d360d392440381cca79b86bf8191,421010273003,28.092897158923247,78.5734483009828
sg:b107d360d392440381cca79b86bf8191,421010302002,21.069672869192434,59.686981823332474
sg:b107d360d392440381cca79b86bf8191,421010305021,21.069672869192434,59.686981823332474
sg:b107d360d392440381cca79b86bf8191,421010291002,21.069672869192434,59.686981823332474
sg:b107d360d392440381cca79b86bf8191,421010292002,21.069672869192434,59.686981823332474
sg:b107d360d392440381cca79b86bf8191,421010390001,21.069672869192434,59.686981823332474
sg:b107d360d392440381cca79b86bf8191,421010275001,17.558060724327028,50.05452468510846
sg:b107d360d392440381cca79b86bf8191,421010311011,17.558060724327028,50.05452468510846
sg:b107d360d392440381cca79b86bf8191,421010203002,17.558060724327028,50.05452468510846
sg:b107d360d392440381cca79b86bf8191,421010284001,17.558060724327028,50.05452468510846
sg:b107d360d392440381cca79b86bf8191,421010312002,17.558060724327028,50.05452468510846
sg:b107d360d392440381cca79b86bf8191,421010288003,17.558060724327028,50.05452468510846
sg:b107d360d392440381cca79b86bf8191,421010289024,17.558060724327028,50.05452468510846
sg:630770116bb94fefa86f59f71fc866d4,421010338001,29.58389528113552,18.451419258597852
sg:630770116bb94fefa86f59f71fc866d4,421010340001,19.722596854090344,13.503158268141151
sg:630770116bb94fefa86f59f71fc866d4,421010341002,16.43549737840862,11.586579694490565
sg:137c008424144db8a90b5539740f1139,421010345022,36.75369101486943,167.32254459739423
sg:137c008424144db8a90b5539740f1139,421010346001,33.07832191338249,151.59604972920732
sg:137c008424144db8a90b5539740f1139,421010347021,29.402952811895545,135.64605272956433
sg:137c008424144db8a90b5539740f1139,421010348021,29.402952811895545,135.64605272956433
sg:137c008424144db8a90b5539740f1139,421010344001,25.727583710408602,119.4725535984652
sg:137c008424144db8a90b5539740f1139,421010345011,22.05221460892166,103.07555233590995
sg:137c008424144db8a90b5539740f1139,421010360001,22.05221460892166,103.07555233590995
sg:137c008424144db8a90b5539740f1139,421010347012,22.05221460892166,103.07555233590995
sg:137c008424144db8a90b5539740f1139,421010355002,18.376845507434716,86.45504894189858
sg:137c008424144db8a90b5539740f1139,421010345012,18.376845507434716,86.45504894189858
sg:137c008424144db8a90b5539740f1139,421010331024,18.376845507434716,86.45504894189858
sg:137c008424144db8a90b5539740f1139,421010345021,18.376845507434716,86.45504894189858
sg:2b273795b2344cb6943b3cec5773bcdd,421010087021,32.44409203285112,5.226142799572041
sg:cc18ada4412f4c99a6a7a0c848c143d2,421010346001,15.346308353881932,0.9678031177803968
sg:33650c3f6f494ba5b6222848205ce194,421010271002,23.676403649204254,13.230555191771224
sg:33650c3f6f494ba5b6222848205ce194,421010275002,19.73033637433688,11.45369279047286
sg:33650c3f6f494ba5b6222848205ce194,421010275001,19.73033637433688,11.45369279047286
sg:5852a4c7611245fb852f551eea5a93cb,421010191003,24.62891233100141,4.4459874138813005
sg:624e2470e7904378bdea62c702122e3c,421010311024,31.35532584864279,4.18285814806947
sg:66f7b643197c4dfbb65849f489b04d84,421010306007,20.203646078198677,10.557214946967946
sg:66f7b643197c4dfbb65849f489b04d84,421010307001,16.83637173183223,9.139960993913594
sg:66f7b643197c4dfbb65849f489b04d84,421010308004,16.83637173183223,9.139960993913594
sg:9a928161e8a64adaae1e71f7e8b2f6cd,421010347021,14.649953980823756,4.0031153893572595
sg:9a928161e8a64adaae1e71f7e8b2f6cd,421010331022,14.649953980823756,4.0031153893572595
sg:0f37434466554db8a7ef637963217d4c,421010037022,24.29755010380926,3.5942611626048437
sg:32097a0a34464633acad3d065ce3d056,421010060001,90.87991305694857,543.1190633610616
sg:32097a0a34464633acad3d065ce3d056,421010055003,79.51992392483,479.95413186140314
sg:32097a0a34464633acad3d065ce3d056,421010055001,71.94659783675095,437.09418523933334
sg:32097a0a34464633acad3d065ce3d056,421010060004,53.01328261655333,327.3193456727841
sg:32097a0a34464633acad3d065ce3d056,421010060002,45.43995652847428,282.35942064161463
sg:32097a0a34464633acad3d065ce3d056,421010061001,41.65329348443476,259.6544604393407
sg:32097a0a34464633acad3d065ce3d056,421010067005,30.293304352316188,190.63958908576168
sg:32097a0a34464633acad3d065ce3d056,421010055002,30.293304352316188,190.63958908576168
sg:32097a0a34464633acad3d065ce3d056,421010062004,26.506641308276667,167.33463505231643
sg:32097a0a34464633acad3d065ce3d056,421010054001,22.71997826423714,143.87968256107825
sg:32097a0a34464633acad3d065ce3d056,421010062001,22.71997826423714,143.87968256107825
sg:32097a0a34464633acad3d065ce3d056,421010067007,22.71997826423714,143.87968256107825
sg:32097a0a34464633acad3d065ce3d056,421010064002,22.71997826423714,143.87968256107825
sg:32097a0a34464633acad3d065ce3d056,421010062003,18.933315220197617,120.2747316120473
sg:32097a0a34464633acad3d065ce3d056,421010067002,18.933315220197617,120.2747316120473
sg:32097a0a34464633acad3d065ce3d056,421010063004,18.933315220197617,120.2747316120473
sg:b2289f6b9d1e4d439214d1d4ccc7ab83,421010125001,33.44533233943291,5.001301079571813
sg:4e60fb6ea7f348208082c40d492cb415,421010300003,29.921040492681815,4.255501701644164
sg:f861e13a456d4f27b7bc123b64fa4546,421010379006,43.67010610070668,259.93281505241515
sg:f861e13a456d4f27b7bc123b64fa4546,421010382002,36.391755083922234,218.01849807225972
sg:f861e13a456d4f27b7bc123b64fa4546,421010192002,32.752579575530014,196.85016675289486
sg:f861e13a456d4f27b7bc123b64fa4546,421010379003,32.752579575530014,196.85016675289486
sg:f861e13a456d4f27b7bc123b64fa4546,421010188007,29.113404067137786,175.54105354733872
sg:f861e13a456d4f27b7bc123b64fa4546,421010190001,29.113404067137786,175.54105354733872
sg:f861e13a456d4f27b7bc123b64fa4546,421010293002,29.113404067137786,175.54105354733872
sg:f861e13a456d4f27b7bc123b64fa4546,421010183001,25.474228558745562,154.09115845559114
sg:f861e13a456d4f27b7bc123b64fa4546,421010180023,25.474228558745562,154.09115845559114
sg:f861e13a456d4f27b7bc123b64fa4546,421010180013,25.474228558745562,154.09115845559114
sg:f861e13a456d4f27b7bc123b64fa4546,421010188001,21.83505305035334,132.50048147765224
sg:f861e13a456d4f27b7bc123b64fa4546,421010183002,21.83505305035334,132.50048147765224
sg:f861e13a456d4f27b7bc123b64fa4546,421010379005,21.83505305035334,132.50048147765224
sg:f861e13a456d4f27b7bc123b64fa4546,421010179002,21.83505305035334,132.50048147765224
sg:f861e13a456d4f27b7bc123b64fa4546,421010382001,21.83505305035334,132.50048147765224
sg:f861e13a456d4f27b7bc123b64fa4546,421010190005,18.195877541961117,110.76902261352195
sg:f861e13a456d4f27b7bc123b64fa4546,421010184002,18.195877541961117,110.76902261352195
sg:f861e13a456d4f27b7bc123b64fa4546,421010175005,18.195877541961117,110.76902261352195
sg:f861e13a456d4f27b7bc123b64fa4546,421010188003,18.195877541961117,110.76902261352195
sg:f861e13a456d4f27b7bc123b64fa4546,421010379002,18.195877541961117,110.76902261352195
sg:f861e13a456d4f27b7bc123b64fa4546,421010157003,18.195877541961117,110.76902261352195
sg:f861e13a456d4f27b7bc123b64fa4546,421010180022,18.195877541961117,110.76902261352195
