visitor,home_geohash,home_cbg
d9d7f1e937c28448f3b3e0473762a7238be82e3c8064499fa9e1e5ace1855175,dr47pc7,421010060001
e82484f6006bd528c1cf4bf155659093eb53ba2143ce6756c20185c20075cea3,dr47ruj,421010095004
68586285553d07bd224b27b72607e4574333f4d3bc6b527f70c8bedc2c4657bd,dr47pgw,421010063003
9bd1c2320cd8f5b5b29696f58360b1c8e77102e4aa70ffe76fbd9c083d282244,dr47p6r,420454024003
6fbc892bd47ce7371c33ecaf53b4780e637df11430eb790c6f3d90434dae4571,dr47pdb,420454025003
be9fb83235bde9a7be673ae46852c275f616552b907929b9f372f721386a577f,dr47rbq,421010081012
6ec70185430c7624e1923ad150fb143199685361d05d035f33eff6b1d61bb72d,dr47pke,420454026001
fe49e336379e8fb19b380bb69918a4e4e856693e4a325d6b983daf33faf2e707,dr47rwr,421010114006
aaf47a3127b1d52bbf2f8dca2cf7dac56e7d45e29afe9e04412748457bfedf3a,dr47pfq,421010060003
ca0a4002a5b86c248673d08258a3362df7d270b94c6462e8e54db5fea649542d,dr47rw5,421010115001
69f833c880078d4099360d24bbab2e33e85d53148a7561829e442d4dcca956c6,dr47rgh,421010095003
ba0b41ed0c85c9a9c775a29af19a39d30c38340a03c8e80f9adb70d0e047eff7,dr47pfr,421010062004
a0076c93618059859ae37307205e127f8025c9aeb37e2e7ddfd95c4a3e56b7cc,dr47pfy,421010062004
49d7d8bafe43610dcf26d68df14c0420c626d7c391859731112497b9a52321a0,dr47zuv,421010384002
ca83edea883079b9092972c36ec1bc98602838a1f647c5ed608ee77b4be4d458,dr47rwz,421010114006
d8b382ce671cf0e00888a810e60c1269c7236d789f1abfa89ab026798dac194c,dr47zgv,421010219001
6215eefc4b5d334f1c642531dab4b47cc2f804db5edf399e456aa773059de678,dr47rt1,421010115004
99c5617131636ec7b25d4fd2e258f5650e12b5493521e33b72bceb6bfa3651bb,dr47pfu,421010060005
95463a5efcbf7afa321827f3a9855cc4d674ff6b80dc52e5bed43fd6d2dcc33e,dr47rzw,421010118002
4cba2de686495b0b2ef000f60364bf98cefbe84863626979de450517f0735da5,dr47rbw,421010081013
6808b33f4b58fee76db31ebc3a5b646f5b29f2b3b1e6ef5339168c480ba5b273,dr47r9n,421010082005
9c4c2429ed4f0ff9e6d5f3dd1b8f351d159d95183cac44c204bfcd7d1396ee13,dr47p6f,420454031031
2c00da3a42b2cc9e9a8230db9a11bdf6e733d676d0a99044910c58da9a068610,dr47rv9,421010114004
706f9087d34fa7cf8fe2358dbf807fadc7d59e9d4f27e93fca9f3f4abf58225b,dr47r3y,420454004011
f2e10a27049d1fac29b8e6524368a4760d7b51b21d830650856d7825044f679b,dr47pgh,421010063004
f79c84032e73061ebee81ad119a77ccba361c730f3577af302f031fe10e22d61,dr47r9w,421010083013
d4eebace32e4b51e4984828f1d4c5c58dd56c0a75054a9a29f5ac86fcc201237,dr47zye,421010384001
15db281b744c590d6e7bcc0c26e516d86dce21be9c1a3ae0e2f549f8694b772b,dr47rv3,421010114004
dd97d2eb55af359b79eb2f9cc3ae2a7e6ef0ffc5f28c559cc31289b4a9a3b349,dr47pk5,420454026001
532bf933082d95ee1baab52e2e235fd5ca7fe59f06e96d1c3f7a6cbb5dfae01a,dr47ruy,421010112004
16a489dfcbd1af93ea0e68571d5e0ce4d28819add036a4bf5746893f44865ad3,dr47zyw,421010384002
aeadb71e2e588e568d34c25d17dd429b49d66a271f2f43763a744254051eb91b,dr47rus,421010101002
71b15350c9b6a6c17a9475754443816430be8b18dcb766678f6e25cb50fddc01,dr47pdx,421010055001
52c4f2f36c4a393d08d759bb5aab8f51e384df64e1c21ea0e6a43a70b9613af3,dr47ruy,421010112004
8a0b4c54c0d394e686c8198d43496d236c17856f8605b738bdda75ed379b85c3,dr47pzv,421010072006
533ff5efee76d2d813171f3bc515ac9af346463a7f998fb5afafcb8ac157ccbc,dr47pgy,421010063002
519abfa6172747991334f26d70215acc882e0307e824abdd2fec7d1dfe1ce43c,dr47pz9,421010065005
2134f29ddcedc952314fd24d49c91655a018e5ceb9de11143ee4def9b5de4bbe,dr47pg0,421010063004
413a3e453ecc774b31955db2fc80bba58b0902df966fd29838eaa6ee83914e08,dr47pgy,421010063002
0cf071feab79e5d5b25a500e1eec40e2bd91e44befadc888da419c4cac0b77f5,dr47rg5,421010096002
76d3e16b50adf6b87d0c0c554888c16d58b7f0d615d5bedb64ec35a074a450f4,dr47r2w,420454003012
d3e0b52b3d649d0b9bc1c5e7276241e5461eaaee598c6d49478d27cb0a98ee6d,dr47pcb,421010055001
bc8e95c4d41fc3e8d8befa9e3d861e5fef20bea8190a6364624bf60fca573509,dr47rt4,421010100004
28c46d533c4c3458fd52c2b2c2d5541c5f8b8aa87ac394f179e0127f75191806,dr47rcy,421010084003
41e68a803faca0088a028a02fdbe452f08f2749dd02b5b91760fed05ae010b1d,dr47pu6,421010064002
44eacd9638aa39b2c971c5943eefb9478a9e1f44bf010dace56676d1377a070d,dr47ry7,421010114006
bd749d91f09b41a96480bfeccc3eb04d2d2a95abd8f46b352337b77259782754,dr47pcy,421010060001
1e5a506f30a28d0ae9db019af7e5bb2e1ff50487a45dbf199f3fa48c90c47477,dr47pd7,420454027001
99e7810f55c1309455e8f1564c2db918b417896aed2eeb3140dd105e91f4a51b,dr47ph9,420454016001
6f4abc46bd45a2450b02e6e950f08bdacce39e4ee1879e60d852724dff38d68f,dr47rv0,421010101006
e415f8f70ee77f5f82d100702cd31aba5fe04c036563864176faa2099d784b0b,dr47zzh,421010384001
e53703e4fd83b3b77745303538a25a9c7f35dc125eb73f5687d7563a233e05d2,dr47r39,420454004022
fb0bdba938e4449d01ba2216066a51377489eb0dcb1dd4927a7836ad4eeb601f,dr47rut,421010101002
6e95c1f6eb42bc8338ede5216585a69f8626a6b956ec28cad097fae760444569,dr47r8r,421010082006
db3999ee5b1ba606729be3cd56144f65a07fb82a47f2072224aa58866a1fa08d,dr47pc0,421010055002
5b6333891d4683c3bb0ce6cbe8508a675f7b153cd35a0ba5ce973c3e28ad0fd9,dr47pfz,421010062004
3bbc95d760e23690e9acd0a55eee314d62683044cfdf88ab7c59337031d32817,dr47rt9,421010115002
787d59c654a6e2ad8160c81d7e2aca644ad377443101bdc83f022be830388f0b,dr47rgk,421010095003
09dccf02192d9ce15c142ac66d7ef7c9d7af65f707ae0bb1a2dd3f7528dce048,dr47r28,420454003023
dae017819d6c22bbf03259b04ae516cfd39756a4a1b8d9df8b1f85931deea63e,dr47pdu,420454024001
4c167ed110a1579aa21c2ca504001f293cabca998583269c87b551b599f16104,dr47pdb,420454025003
70f6dd883c40b540affc318eb83b53f927328bbff3a3a4e04ad1cd477d960eba,dr47pgy,421010063002
2f4c3ca8c4de6e02aee90b2f2d4cfb2545b982380d3c053c887d7690492c0721,dr47zgk,421010219001
f089b87b5c541edb0439662cc51e1c743bf6c5b7d579da3adba35a52e4910306,dr47rt1,421010115004
e13218f5b4aebfc08e4cdf1a7f720aaca3d88d5889fdb835f651eff3b489492c,dr47rc9,421010083024
e64c343dc46bfe6e9208c336c144fe966326b8f44041e5fe74c28bcd482b9010,dr47rgh,421010095003
1eb964692b2ba275e9a6cf3528cae0847bfc6c80ab2de5a939d7f2c5cfc4dd81,dr47rz7,421010118005
8b7d61691aa4fcaf4746b5cbf23aa31aaa358dea492433c0e5af7a18af935f6f,dr47rdr,421010083012
47bb9d1368057148e5e8725ff1b9161b3cab07f764d7a46fd2279442e6abaebd,dr47rg9,421010096005
7a64d18af0ef811e90f176edcbb0e1c962c0388f7d198445308b4207f89d8e98,dr47z98,420912047012
5ac8ac126c08a741c6f3dc4cf03305ae4e7f00e50953ae78433aa44906bb875f,dr47rcw,421010084005
c7dfef9fad1f901f420231426e3594b35e92555bc1a769d8f7fadd6206951f2d,dr47puq,421010064001
09d63b0ca0662414bc8df3cca8c4cf83e55b77f17db502252a26c27abdc34dfd,dr47p1s,420454028001
5278eea5c99d820fcf9df4df4bbda1c3a21bdddfa9bfcfb07377fc8c6c9da34a,dr47pfz,421010062004
09b083874a52000ed83ac8773af3a7334b3b3ff9c13665f14b837f01e68803a6,dr47rfh,421010084006
01ca02b67aca13debecc457a107c95a765591a9d571130e761fd8c48ad745d35,dr47zwn,421010220001
311069150960cf1d876ce800f3cde085990811d6f544f425912141acb383b6b4,dr47pup,421010063001
14754c9aae798dd7b6c329f68404eebb29cfbd9577e4b806b6b9590853295340,dr47pue,421010064002
256364e1c53dbd3d5f10b17a86fd8eba899a1f90bbb5b1672430569cfa173fa4,dr47p9k,421010055001
1fa0d99991fadc1444c70351e0aa8bd5fc6f33e458fcfd89016d87d39a7329ce,dr47rug,421010101003
981aad3a7b75c758ab4cfdf958a482cbb28b23109a3eda2e4b331e8c75c7bb14,dr47ru7,421010101004
40d3a44b41d14f1c155bf79de2b6148163b7c157beda09826b11ec92cd528670,dr47ru7,421010101004
60bb3fe14789b2a670ef3099a9c14ccdedc160fa5ddba0ad73467eca2f8f3e41,dr47rjq,421010098023
323c74a6d9f5b23b95ccd4ebfa9d84e3d98638d18cecf5f91b01fc9dc336c130,dr47rgk,421010095003
e804b38e25195ead19978573604089670994ed5cadfc4c306d8cfa798fb28bde,dr47rc0,421010082005
0daf4fa4936f028c402eec651b1e377b06db675f7b727dcc15452315694a29b7,dr47rfk,421010084006
33d651525478e731c86ea8a351eb060af177ec6a2c7a7dff69d286a1db2b9382,dr47p43,420454031032
7517c90fb72a7403e6bfa1870caadd3673e772a72163141b3440610083270c82,dr47rfh,421010084006
2344375c41dab4432376ece8bf2a2f94d0610bb0a3e92eef7c1ff16f5383ea96,dr47r9n,421010082005
bdbd0ac8730b227881635e827a17fe1593a4a61cf2d1da480bb26d837064898c,dr47rub,421010101007
b58176dd0ac95212fd7ae4434afb93dac68994cc2eb6d477038c91f52b2f8176,dr47rbu,421010082001
a96289b6b8efafd1d26f4d34fd57d8bae9f3fc2a32f4a1bdbf7f7af18097dbb9,dr47pug,421010064002
bae400982d9b36941d767b0448044814a6f5703542f86985e331177fd2a74073,dr47rt9,421010115002
052020b52dfbd326c030a4d0212822a35b8bf318b6c28ba19730f6692687396a,dr47rgs,421010095004
fe8ae4a01813180b42a444dfefdec1800229552b584fd02b1fdbdf59045ee0d9,dr47p5q,420454026002
c7d0024358ebd56601dd9309aea2796fc08fa592fa74f511134a33d0a06e808f,dr47r8z,421010082007
273abfc131668c7b8d3e72aefc851106040415c140930239f65963a3a4a46898,dr47rv1,421010101003
33472f0e2fce0a207e4ef4b7ea6b007c2f4e4cdaf8036ddaaec57263edad775b,dr47r2x,420454003013
22803ab2eedcb87bb95ad4f7531d0ada0ead5ee85bda102b2dc3cc3f5c61b8a1,dr47rvw,421010113003
9f901e74627dd78b5d1d1d1487371ff4681d6d9e6e28314225633a658edf80ca,dr47rtt,421010115003
83fc9a65e449f281244278fa6be98d1743e72de279603270b285ac7ec7085463,dr47ruv,421010112005
57dd54c8437f44316a52d8512909581ca20ff67d3bf980ec687ae0381ab45e3c,dr47zut,421010218001
1f907dbfe1a67384ed094f7a3ef9f004f7ed4dfc25e53b1d15c8db6261c33de7,dr47pk7,420454026001
f63321f74cafe3865d722df01bef1a8e7420a633f092c4f6e043b32fb505be16,dr47q9u,420454010001
f16c30bb9d031fc9bf5d77b0ffe20102db8e15c2087367d1bd2e79bc4a889aa4,dr47ry8,421010114006
c1bdd32f6c7f31147a49c41e935fabd573c94444d9754dae868ccdb2fe310c80,dr47rcm,421010081023
3052cbdf78e0c87eed5d5a4c21de5f358ddaed8899d35eecf2c6fbf071e5c3fe,dr47rbk,421010081012
ee1bf30ee722b2357a69b27c05401db9283db9f966efc787301a9aba92418853,dr47qdk,420454011013
6ccc3d56916e56a2899627d301addda4601d0bfa3783d34123adfa7c712a7bd8,dr47pft,421010060005
fe8f02a80aaf7c2bfb4751f048c5505a000c8232eae0f52ae6ac9c317764a763,dr47pzq,421010072001
352a23ecce1af9792b34e48156a653ddbdbd2e3c3d474158a78e92b6a4cecceb,dr47rvq,421010112005
ecbf4945891a2e4889a3274649213483bb396a7475d006a0240fe83f19035ed7,dr47p07,420454028005
9d99ce8027a9f55b63edd13e63456d78bec726ac81507c65a5c6748f90cb58bb,dr47rt5,421010100004
f51c779fef1f0e1569ad91318846a4474680b0d8f536bf425dd01ca2ed5afdfa,dr47zfy,421010219001
e257c4060c8a29a20a1a6b9b453c4296cf3411e01d1ae543cf49efddfbd4f9bd,dr47p1u,420454031042
93db498c25b0d917e7af66bb057eb19783ad6b3ee0a9b0bc319bef15037601e3,dr47r25,420454017001
dc1d466cd7ce6fbf951c71d751357bf588c72ba07aa2771fb27962b1063e8092,dr47rt3,421010115004
21192a0d875572213c46ba64711ae43cc27abe0b66b3ab9896bc80cbd6b21c7f,dr47ruv,421010112005
56d6a0b8532ffbe4a66aef4bde1c1d1d83e5a566bc1c9d28e668c2e45d4881bf,dr47rex,421010096005
b5db99dc74ac8c83499e8663b41a9409d7a77594a75da333503c69077249a35c,dr47rus,421010101002
c4405bec2d2ebdcf40e8358889a0de83f097bb9dac727b62b560ed4249924afe,dr47r2m,420454003012
9d96f5e15bbfe2315a1835fb98d9749ede543e22167a95b575a1d2d8fce332ef,dr47p1b,420454031042
a3f8d192cf991c51aa542137d018506aa5f79357b351dc1b8730c8ab45f4163d,dr47zgv,421010219001
bd83ce5f25331cef312579323829988e8905800a412e5f9b5b8d0ebe30eb685e,dr47r38,420454004022
6617aeb9e90ff904a9c7d18542e2549889e88235f004301b2348937b0cfb91c7,dr47pfy,421010062004
40d2d5bceb1776436dbb5761228795474f4d3fb842006f7214b520b6abe14b0c,dr47ryp,421010113001
bddeebaabad09582c4fc2fbd543bacddb537986ebb639a0c5b907d8b6e27a321,dr47r1w,420454004024
19db232362323e1747da4500ddd32850f436e3d62a9e38d49bc7945bacc77210,dr47zvk,421010384002
60e613de1980166dfae4ebe8fd996b38c7d3071782a1ba2de009b853b38696b1,dr47ry2,421010114006
345202aaa1be9d249a55c6a40eafa8a29a52b2d091cf73f7299c4bfa35317acd,dr47ry0,421010114005
de102d9a87b50a05ab6e93a2d2f2e093d60fa34048c1c3e566218757d21fad32,dr47rtv,421010115003
01613fbf208930a0878e67dad74b03eb9dd913953fcc9d81a395d24880450bdc,dr47zuk,421010219001
e5a38bb0da775d507a9104ea8a5b621b1a8d06021a829a766e6ccdaf192dee14,dr47rgv,421010095004
4797d8e0621e2da3b55fff9583282fe7c963b6309a389de92a55f1333136f798,dr47rug,421010101003
db3f6181de7c70762b85c2cfa1db457a02be70567ffe7c75547ba042e7944277,dr47rzr,421010118002
b7fba45cfcaba41c987e48aba3bd919e3d7346e8e1cb1e63760b80fa75ec6a7a,dr47rc0,421010082005
76153450b949940b41d46e09279c5fb8e667b6959bc44c1c8602026621c8719d,dr47rg6,421010096002
240fb4976e42d8fa3a24dc31f2202644189c780103167005d06ff52f54750dc1,dr47pu5,421010064003
649e491115b7cc8b24060655861e844c8aa2a5863ebdce9d96d48c8de9ceca0b,dr47rtp,421010101006
07d48559138481f7d6092229b35a854d0693420295201dc892d1dffac38d0d86,dr47zvm,421010384002
633d1d9c454d9982c68c3c0b3b256ea9e3b68bd1c1e4d32226c74b59bd2e7c1e,dr47pmf,420454022001
181f066bd2fb8b8bd6142be2e84bcc04a5e3d8a400d086ed5a1fd3796a1b6c02,dr47rkg,421010098021
bac60cb7aef5f8bd03ab4cf3b76d032b0c00d55cc9ed576c584a9133a6282c24,dr47puz,421010066003
0ab6d06d8f825a84bf2bda72d3c33e0819e659925d7ed4ec288eda1565ac1e4f,dr47rvk,421010101001
83bbcdb701babfc2516231539eef2a41d5bdc2a9d93ed15c2dc9de11bffb902f,dr47pf0,421010055001
cbb876e1207a206f6fdf6120b3f4fadff0d1b4fd9ba775011b4beb7668315471,dr47qu4,420454006001
467369a67a407ccde80299147175c6dd85346f2946d9c995b397a998b7d178fe,dr47pfx,421010062004
61c60d8a9e4bc5caeb13191a23c774f40800c95e7538296076a760c7251455e0,dr47rgk,421010095003
809fdd73c67b961843699bedaa5a7ff47e48b5fcb79bad2c5afcd08fd4368e70,dr47rgs,421010095004
23783142597c8ee3a52f9c8d745d07719dc8295f8712f364fad899d59589ae4d,dr47re5,420454105001
219431583411fe81db6985d615f04bc7769dee1749cc7cf9049186f791b98d4a,dr47zum,421010219001
ea34772b79a6e24192430a453e1f4318a39ef9ccd0db013b5391f38b321f50c4,dr47pp3,420454019002
f061fe5e0edabac3e5e05c65e808f6174bf9e6c2f7f2d42f69ea5312523da7a8,dr47pfz,421010062004
53800bd1cb246f64a95a23cedd1d2ca3efcc076f8ca3afb2ebba86b4a4bdefb7,dr47rvq,421010112005
e6c2df38dfebbcd547040efe43f568c4d1012272a8e2ca460c46612cc31e603b,dr47rtx,421010114001
3a35177c99ed8d87c7d18d16426f4d1df9e28791ac1fec9bf32d18c271fad106,dr47rg6,421010096002
30fcef312f5c24c3c31e353a3c0bb4082693b416de264ea73098a92ae64d5802,dr47pud,421010064002
24db525fa8d3b074e5e543ca824b30bfcb4abed76cd12527f56bc2d1d6612eea,dr47rtt,421010115003
e1a612ebf61caf5a5e85fc0d15d0848b3bd459dd7aa9794e551568b71284a39e,dr47zuw,421010218001
5b67c2891eeb2057c1fa12f6ad82672c4ebb7affb01fd5cb47c26428c8dfad13,dr47rf6,421010083022
4524450289f45aa9e342bd39020ad46277b8928a2c90b654c4ffb996171694df,dr47zgn,421010219001
093a79cf60eac0998c58b1c78d18ac69cdf416de8c7ace714872233e788e7a2d,dr47rt3,421010115004
2a1639317658cbc9207ce5dffd599e47e506eb48eda743190ee43814dc313832,dr47psw,420454023001
d203090ad62b9b74e7ee7b7bbb6fc5128525b13ba9bc41030d9dcffb8998009f,dr47peb,420454023001
a373be566de74b4c8c0727da77a9eed1927ad958ad4cfc7b1f5ed5eb45fc9f83,dr47zgy,421010219001
a25843ea2ca6c80fb56ebe483afb0d2940ff637f0774502a0993ed23948fd286,dr47rfn,421010084003
636cac9c257f10fe50f0fe8ee31c5071ea9aa19ae129fa6f19c0ad1427fe716d,dr47ruy,421010112004
9d56fb9a1d992715ca7f96b69ee8810b24aec461dd6993e8f3a891fa49449459,dr47rf5,421010083022
7a5a7b09b45b1b26e7fa75408172a12005191685051831d370bcd5b6d53ccfd3,dr47zcx,421010216002
d75c1bb04bfc7443afca1dcbe63a066686b086da3220d8f94d0d6a92adbc0577,dr47rvk,421010101001
77970652b2ccda710c74e323e3d285564a1ca67e39a9dcb7c217dc0dfe4f3c4c,dr47rc0,421010082005
314dbcd9a214936dcae1648e2086c69325623989ed730bd6fd19cf31c8921dd3,dr47rg9,421010096005
127728ad534365998ce1955e511b77ddf5785b347f3fcc884993bc590b1e1bb5,dr47rvy,421010113001
4436f5b7f19ab270f51c372d11f132bff43508b3b92c4b9c726221512980b3ea,dr47rvj,421010112005
30ba20c8b02fbd70940cd8e6ad63035bacaf3cd13d2109f70cd5877c78526fc8,dr47pfu,421010060005
5b09f443e8f28244fcd6ac77000589859e1795a33d4f48bc8d0438029ef74225,dr47rdp,421010083012
9dfd071e520eaf781b92d04bf19c8086ad9e2ca9903a16b08adffcb5227eac6a,dr47rfk,421010084006
8f5f32f9d512f962da5fc845c7f11bbdb3fdea3b43db09fc116d2d38b15045e6,dr47rfn,421010084003
41dcd2ad036979939dc23082c05e57cc61fc33f2e4833482539cc47ec5da5af7,dr47pqd,420454003021
89341832fe1a4c109478c5759069b93d2e6d41e86b60aa78d134b25f498683dc,dr47rb2,421010082006
8b8aba2ef813bd8aec6e84a6912b25cf21821e2d8f32f060188da7d7d7216785,dr47zby,421010216002
976fd7a5527108b2e334ffec5fe315211869d3859144e795f39cc0ecde869117,dr47ruy,421010112004
a818e9818f1225fbd94d7e39fae5ba2d51fea09afc5aafc21150e1265aa7fb22,dr47rcg,421010083023
793b6b4436a70928695090934555ced84867953ded875ba37c9de4492fd61afd,dr47rvk,421010101001
4e63b606c36610bd244446c38bc85986298dfb3adea50dc2c49aab857096831b,dr47pfx,421010062004
6d3f4f2d3d26445abffb7b7d0299efd9ce9380c2eab20fba564dcb9da8d3cc28,dr47rsc,421010100004
76bef52f1171172d5cd7b101e1a8f2eee3022e4f3aa81ad8fd50aae3758ccc17,dr47pb5,421010056001
4dca10138c209feacc5c43dda4628e400cad56d2e2b749857caef20f3fccbe08,dr47pr0,420454018003
340f5a37bc74c0b27d9001f1a72d111c83f9e537b9403673ed79d87f0062e6c3,dr47zut,421010218001
aac5821a05ba3b372265270074411677db1bbf782cfb175c89c1bdab05d14a94,dr47ruz,421010112004
e19f78f256990b53d1e099130361d40fbf1131cfc4302821efe72b77756f0e19,dr47rt6,421010115004
c6c26801dac9c34fc5a24958a54504a81630faaed0ef91a9968fe4826ee859e6,dr47ruy,421010112004
2be23ed0f29f1429a566a2e2de6485b42de8b9edb619ab65734e6411ced2a16e,dr47rgv,421010095004
8b0fed49084b4f62dc5d5295e7ce1c839ce65808ea8cb513be55ffde1846405f,dr47r0n,420454018002
5c7048306d538c487f420c7f9cdfb4e315a7dfb8135fd133bf9bb6d766ce3964,dr47rfh,421010084006
e0e1d1afb8657f7233e9d8369929cb40dffcc6198e2f5716aac1c970fd2a350f,dr47pf3,421010060004
95186bfe163fcd8d937212c3bc2864fd33c6c5d7cdb3332294d3346e90502301,dr47rv7,421010101001
9af34c38d71f6385e4ea5d4a7f86eaf4f5e0d7adae9cba467e05514bdde4c854,dr47pcg,421010060001
e52508be007d911305d719a5247b05468c4740ea8ba30ae2ecb7dca49ce92191,dr47pfx,421010062004
76782981e897d7fd8d8ab80ba9c669aeacec25e5b149b618af1f0d91e30f5cb3,dr47ruz,421010112004
a14441140344d9063d8a1f67660c77defe93df6bd66d6299caafdd47dfbea95c,dr47r8y,421010082007
77dcb8e5ba7a22d7c1810d56ac53b40f4005f64a6a59634cf44e10ed1231e863,dr47pzr,421010072001
df4e895d09b62e9fa6d0c9db31afdaecbf79146aaf72da3a2e884b82d12edca4,dr47psq,420454023001
4465a67fd2a0842edbf0fd17ca9cf53f2b47fd7c1aa0a4dc023d2d04ebc085cb,dr47rbj,421010081012
cefed90db927a1c18fa17fabd6c6aa83bb9725b1f04672b5d8e90f62a021453e,dr47rv9,421010114004
1592afb5789c33a55d1fdd613b8ba61d233bf1d5461e41944c4acd6b45f6ad21,dr47pfy,421010062004
8ddc01c431089c7ba85ef0aac8fb677bae2ae9dd2c9b61a5ee7cc653df18c59b,dr47ru5,421010101004
9677e96eeec1d6b6b5193f25a23faeb560a5ee9965b029879d11c7117ce730cd,dr47pfx,421010062004
3ea195ac6594e72598b093867e38c89085bebcf64964c614d905b03c6ebee1c8,dr47p64,420454028001
fb9e01efba5efd64d8bbb18dec8cf698a5b813879da064727adb69e8b8404de2,dr47rgt,421010095002
2b8e3d0f715227b20c5c4b02b77b81ca6cec0bbc284191000d795817dbf02474,dr47rth,421010100004
e59c4a261f251bfae820402135e8f21616cf90c6dc3b40d1bcf05f4c716498c8,dr47pgv,421010063003
761dff810bbd867b1d3485d42d65ed713659a7dd5fad78ace3afdfd6e7c088a9,dr47zgp,421010218002
c32d179bb8ad8f102eec2374ca04d310420c744cfdc3f3ecc72b88a5600a921a,dr47pfb,421010063004
9ea099db8d71f0760440633657a92ceb661def26415b045bd288d0f31876d3b0,dr47pfy,421010062004
4b63b912418125df542dc6c39c1d692f7ba59b042c7f7a5bc98e518dfbad540a,dr47r9p,421010082005
98f145c88741b491b3f429af381f1811a5191ed4dbf97c42b2e96589bf520d13,dr47zuz,421010218001
6946f8e0739106f8dd680ac2be305785127bd3ec068f3ac0858924aa483d6d41,dr47zvk,421010384002
28d91fa12e09d06afee54feb186bb4a69ac789ba6e4e4c89f8f82993cd8fb1d4,dr47ppj,420454018003
a46ad5782719b8c588fa77887363691b5958bd088934d23ab446b38af8f31501,dr47pb7,421010060001
6426e373fc633df2dff1bd5ec0ac7d14b405432491e3c19e22c22b8a09720172,dr47pup,421010063001
a74c13abaabf3c4009fd7e358cfbab101365ac561aed8b2e0491a754c7f759dc,dr47rvh,421010101001
0b98e9b52438cd896c5cedc1e2c38562af216d7265fa95b5774a1dc9ad56efbd,dr47pb5,421010056001
dac5436ab87435faa13cfc9056a04eff364eab9a98aa8f5e7051022b5175bbc7,dr47rf7,421010083022
f9ce207076884bb0d384051900c88bc23d868ba8632dbb7822ef45656d6b2d16,dr47puf,421010064002
1a1c76325365197a859a5ab0afa7d748cf831af1ce393b9a92eea8e056a878a5,dr47rce,421010083024
808330995c4b2fa49d2b1d9de013f47c1d9f064a11bf751e6924d6cd04bc7573,dr47rjp,421010098022
354c2016090230d4924f718da1942e4437af8034feea90caa0b0f20322aa7301,dr47rub,421010101007
a32cf28d7b09498dd38dc6634c0dd05f30542d5e212f885c622251034c59ad2c,dr47r40,420454007003
c47388b77bb0b4c9a6bcf110a35e68d8c78362cd24527350bd38b9c0530c7922,dr47pcp,421010060002
9620168e634f44353a30b4db3693a54bd34c8fcf0f58b8ba35ea644bbde33495,dr47r0n,420454018002
ff29a01d10b82ebe78971cc4e874b18590342959dc33c13bcf8b3735b7b2e423,dr47x8j,420912045002
acbbc94491c1124dfed7d1e6b5fd15d61fd67007f9ac3baee4d4d72795165f4c,dr47ppx,420454018003
d28066bab04eeb7c74687c2a86c79ed21975741d5681d4fbda7c1f981b41b16e,dr47rvn,421010112005
045455a79d2bb7bddc6a06676fac551db4a4c5ad63dcbb211376c83b578c1a4e,dr47rc0,421010082005
04e154939fab7b246e55b35d12f873ca7eb25991c55ce94469a39b97ebbe0aa0,dr47rcp,421010081022
275cf46af1c6f475f15f2ea8f58fa8fc04eb4d54495b65c92b17ff3fe98b359d,dr47pfr,421010062004
bd0b9407013cc81c636010f840b90f1adb14b22e7834ef9b253900556848d2e7,dr47rfk,421010084006
706643c981fca52d36f302012b511a418802ee582881efd1af7e59f4c2844b83,dr47rbs,421010081013
421a599406d7abf946431426d0f6b87551c2fd384748a36cf2ed88349d4aaa98,dr47pf9,421010063004
d4fa039d59aa70fd63377a864870b777bb3b23e699cfec0f6d2fb41f67cd65ee,dr47rse,421010100004
bd540578e458f3976428f1f698401d00cccd42ace356a939624de8c2edd704bc,dr47rf2,421010083011
48dff40bb1fc53f5b4171777ee84ec9b60051730affab5f9a558a6a7c8587e33,dr47rjq,421010098023
094f6d9d75a3d5357572cff2ff02510b076ed14fc7a8f42ec5ed83e3a900bfe7,dr47rse,421010100004
6e5869de51cccdb485aec08348bbe57cca5abe6f4592ec794735e953e5d19463,dr47rfk,421010084006
221de1b306e9eaf70cea69af557134e2aab24a434872f3d1ab6ff62496fb1ab6,dr47rbn,421010081012
826008905f046f91b39b04742d528e7de011bed4c7f9ff9a7248476009b69c96,dr47zut,421010218001
e6882a3e78a45417b02efc48a8bf56f339d88734f44d88cd2be3351fbe1f85d1,dr47r1x,420454004022
8c6f3d5839d40b882dc2d00874f6c294b9e6d1fc433e86b29c480ca05505dfc6,dr47r30,420454004013
92251500d70d2eef55d6dd666142816121c157771fe027470e62f31fb146e98e,dr47pus,421010064003
d2c90f441e29c10701f9b16e9aaefeee5f95c4cf2f7339f3b86ce17253b11333,dr47rux,421010112004
762242fc304f8b18e9ff8fb54625c4b835d0a2aae701163221fc81dd4f540123,dr47zbq,421010216001
319d5af6c7d4a7ac71fb6ae7e8a6bbe035cdfd8d388d2fcfbb39630631978982,dr47rbq,421010081012
17b848bf8644f7635aecadae435f2bd260c9e1864e16231cebba351adfbd50a6,dr47pzt,421010072006
3d274fc10a71e520bffc785f413fe5ec3ecf5a488d0926f1049563de3e011d5a,dr47pgh,421010063004
40d74c74d92c2c08762724c5029acd16ed50101994b1b3fd89d4550d6d68975e,dr47r2m,420454003012
