January_01,January_02,January_03,January_04,January_05,January_06,January_07,January_08,January_09,January_10,January_11,January_12,January_13,January_14,January_15,January_16,January_17,January_18,January_19,January_20,January_21,January_22,January_23,January_24,January_25,January_26,January_27,January_28,January_29,January_30,January_31,February_01,February_02,February_03,February_04,February_05,February_06,February_07,February_08,February_09,February_10,February_11,February_12,February_13,February_14,February_15,February_16,February_17,February_18,February_19,February_20,February_21,February_22,February_23,February_24,February_25,February_26,February_27,February_28,February_29,March_01,March_02,March_03,March_04,March_05,March_06,March_07,March_08,March_09,March_10,March_11,March_12,March_13,March_14,March_15,March_16,March_17,March_18,March_19,March_20,March_21,March_22,March_23,March_24,March_25,March_26,March_27,March_28,March_29,March_30,March_31,April_01,April_02,April_03,April_04,April_05,April_06,April_07,April_08,April_09,April_10,April_11,April_12,April_13,April_14,April_15,April_16,April_17,April_18,April_19,April_20,April_21,April_22,April_23,cbg
0.59375,0.4705882352941176,0.75,0.6944444444444444,0.5,0.53125,0.6097560975609756,0.5135135135135135,0.4411764705882353,0.4634146341463415,0.5454545454545454,0.5,0.6571428571428571,0.5806451612903226,0.6296296296296297,0.5,0.5384615384615384,0.6896551724137931,0.4838709677419355,0.8,0.6538461538461539,0.5333333333333333,0.26666666666666666,0.4814814814814815,0.2903225806451613,0.5428571428571428,0.6428571428571429,0.40625,0.4,0.4074074074074074,0.4594594594594595,0.6666666666666666,0.5581395348837209,0.5319148936170213,0.575,0.4117647058823529,0.4666666666666667,0.4791666666666667,0.5681818181818182,0.5348837209302325,0.4893617021276596,0.4,0.4666666666666667,0.4523809523809524,0.30303030303030304,0.4545454545454545,0.4722222222222222,0.6285714285714286,0.7096774193548387,0.5,0.3953488372093023,0.28205128205128205,0.5588235294117647,0.6129032258064516,0.4864864864864865,0.65,0.3333333333333333,0.5128205128205128,0.3783783783783784,0.4473684210526316,0.4615384615384616,0.4878048780487805,0.3809523809523809,0.3428571428571429,0.3783783783783784,0.41025641025641024,0.5161290322580645,0.4324324324324325,0.5135135135135135,0.5789473684210527,0.45,0.5833333333333334,0.6060606060606061,0.475,0.5945945945945946,0.6857142857142857,0.5757575757575758,0.5757575757575758,0.5666666666666667,0.5714285714285714,0.6666666666666666,0.6052631578947368,0.7837837837837838,0.6857142857142857,0.7666666666666667,0.5945945945945946,0.6216216216216216,0.6486486486486487,0.6,0.6111111111111112,0.7073170731707317,0.851063829787234,0.7428571428571429,0.8,0.6923076923076923,0.65,0.7837837837837838,0.7142857142857143,0.75,0.6842105263157895,0.8292682926829268,0.8947368421052632,0.8461538461538461,0.8181818181818182,0.4878048780487805,0.8333333333333334,0.7272727272727273,0.6666666666666666,0.7142857142857143,0.6153846153846154,0.8666666666666667,0.7777777777777778,0.5952380952380952,0.8857142857142857,421010151012
0.7037037037037037,0.5576923076923077,0.5614035087719298,0.6734693877551021,0.6458333333333334,0.5714285714285714,0.6607142857142857,0.7234042553191491,0.5272727272727272,0.6122448979591837,0.7209302325581395,0.6739130434782609,0.68,0.5849056603773585,0.6666666666666666,0.7045454545454546,0.7234042553191491,0.775,0.6363636363636364,0.7674418604651163,0.627906976744186,0.6595744680851063,0.5813953488372093,0.6666666666666666,0.5641025641025641,0.7435897435897436,0.5476190476190477,0.6341463414634146,0.6578947368421053,0.6136363636363636,0.4186046511627907,0.7666666666666667,0.7166666666666667,0.5263157894736842,0.6785714285714286,0.6037735849056604,0.5806451612903226,0.5769230769230769,0.8235294117647058,0.8148148148148148,0.4833333333333333,0.5689655172413793,0.4423076923076923,0.4897959183673469,0.5121951219512195,0.75,0.7173913043478259,0.6666666666666666,0.5348837209302325,0.6808510638297872,0.5333333333333333,0.3488372093023256,0.7173913043478259,0.6829268292682927,0.6428571428571429,0.7272727272727273,0.4693877551020408,0.5106382978723404,0.4090909090909091,0.6037735849056604,0.7169811320754716,0.5,0.5208333333333334,0.5471698113207547,0.5319148936170213,0.5227272727272727,0.7708333333333334,0.72,0.6730769230769231,0.5434782608695652,0.62,0.4186046511627907,0.5555555555555556,0.5111111111111111,0.66,0.5531914893617021,0.7045454545454546,0.8043478260869565,0.8333333333333334,0.8048780487804879,0.65,1.0,0.9047619047619048,0.8181818181818182,0.7727272727272727,0.7857142857142857,0.8695652173913043,0.9148936170212766,0.8,1.068181818181818,0.8,0.9285714285714286,0.6774193548387096,0.9107142857142856,0.6734693877551021,0.9215686274509804,0.7068965517241379,0.8888888888888888,0.9411764705882352,0.7368421052631579,0.6470588235294118,0.9268292682926829,0.8958333333333334,0.9069767441860463,0.7777777777777778,0.6923076923076923,0.875,0.7959183673469388,0.7254901960784313,0.8235294117647058,0.6862745098039216,0.8125,0.7872340425531915,0.9285714285714286,421010244003
0.6666666666666666,0.7666666666666667,0.6571428571428571,0.6176470588235294,0.625,0.5555555555555556,0.7142857142857143,0.6785714285714286,0.6206896551724138,0.5769230769230769,1.0,0.8518518518518519,0.75,0.3333333333333333,0.5357142857142857,0.7272727272727273,0.64,0.6521739130434783,0.6666666666666666,0.6153846153846154,0.75,0.2857142857142857,0.4615384615384616,0.7777777777777778,0.8181818181818182,0.5555555555555556,0.5416666666666666,0.7391304347826086,0.6666666666666666,0.7692307692307693,0.75,0.82,0.6530612244897959,0.575,0.5853658536585366,0.5526315789473685,0.75,0.5208333333333334,0.5952380952380952,0.675,0.7142857142857143,0.6511627906976745,0.5714285714285714,0.3157894736842105,0.5714285714285714,0.5757575757575758,0.6875,0.5161290322580645,0.4666666666666667,0.7419354838709677,0.6206896551724138,0.5625,0.4482758620689655,0.6129032258064516,0.5428571428571428,0.6875,0.4838709677419355,0.2857142857142857,0.5483870967741935,0.5555555555555556,0.6176470588235294,0.3636363636363637,0.42424242424242425,0.4,0.5483870967741935,0.5757575757575758,0.6060606060606061,0.53125,0.4516129032258064,0.65625,0.5161290322580645,0.4722222222222222,0.5,0.5454545454545454,0.8,0.6071428571428571,0.6666666666666666,0.8,0.4848484848484849,0.84,0.8695652173913043,0.7894736842105263,0.75,0.6153846153846154,0.6153846153846154,0.76,0.72,0.85,0.8181818181818182,0.7777777777777778,0.7391304347826086,0.7179487179487181,0.7352941176470589,0.8709677419354839,0.9,1.137931034482759,1.0357142857142858,0.9714285714285714,0.7222222222222222,0.8333333333333334,0.78125,0.6206896551724138,1.0,0.7333333333333333,0.9230769230769232,0.7,0.7241379310344828,1.0,0.9130434782608696,0.9,0.8214285714285714,0.9090909090909092,0.8260869565217391,0.95,421010192001
1.1333333333333333,0.6060606060606061,0.40625,0.5588235294117647,0.475,0.5185185185185185,0.5806451612903226,0.5161290322580645,0.7037037037037037,0.35714285714285715,0.76,0.75,0.36666666666666653,0.5357142857142857,0.4166666666666667,0.5333333333333333,0.5,0.6923076923076923,0.75,0.375,0.4782608695652174,0.42857142857142855,0.48,0.6956521739130435,0.5714285714285714,0.8214285714285714,0.4761904761904762,0.2,0.5,0.6666666666666666,0.4230769230769231,0.46875,0.7272727272727273,0.5588235294117647,0.4642857142857143,0.625,0.4814814814814815,0.5,0.6923076923076923,0.7741935483870968,0.475,0.4117647058823529,0.40625,0.375,0.4814814814814815,0.7586206896551724,0.5588235294117647,0.7096774193548387,0.5,0.4864864864864865,0.5428571428571428,0.6551724137931034,0.7586206896551724,0.6285714285714286,0.5121951219512195,0.6129032258064516,0.5405405405405406,0.6153846153846154,0.5925925925925926,0.5526315789473685,0.8787878787878788,0.4411764705882353,0.4,0.5333333333333333,0.5333333333333333,0.3125,0.5161290322580645,0.4594594594594595,0.34375,0.5588235294117647,0.7407407407407407,0.5769230769230769,0.6774193548387096,0.8387096774193549,1.0909090909090908,0.6666666666666666,0.5357142857142857,0.6774193548387096,0.6666666666666666,0.5666666666666667,0.6,0.6875,0.8461538461538461,0.7777777777777778,0.7333333333333333,0.7,0.7777777777777778,0.7941176470588235,0.8387096774193549,0.8148148148148148,0.8181818181818182,0.9705882352941176,0.6285714285714286,0.7674418604651163,0.8333333333333334,0.8717948717948718,0.5666666666666667,0.9117647058823528,0.9117647058823528,0.7096774193548387,0.6206896551724138,0.8285714285714286,0.7941176470588235,0.8684210526315791,0.6666666666666666,0.5526315789473685,0.8571428571428571,0.7352941176470589,0.8214285714285714,0.5806451612903226,0.8611111111111112,0.7575757575757576,0.7878787878787878,0.9,421010260003
0.6551724137931034,0.5862068965517241,0.4230769230769231,0.625,0.6451612903225806,0.5,0.6071428571428571,0.5666666666666667,0.4074074074074074,0.5652173913043478,0.4444444444444444,0.6333333333333333,0.24,0.4230769230769231,0.3043478260869565,0.375,0.38461538461538464,0.4761904761904762,0.6086956521739131,0.35714285714285715,0.4166666666666667,0.5789473684210527,0.4761904761904762,0.39130434782608703,0.6923076923076923,0.5,0.3333333333333333,0.3703703703703704,0.8,0.2631578947368421,0.5416666666666666,0.4375,0.625,0.4324324324324325,0.3333333333333333,0.4838709677419355,0.4827586206896552,0.6129032258064516,0.6216216216216216,0.5454545454545454,0.6129032258064516,0.5882352941176471,0.5277777777777778,0.4545454545454545,0.4583333333333333,0.5416666666666666,0.5555555555555556,0.5652173913043478,0.3478260869565217,0.5625,0.4814814814814815,0.25,0.5,0.5,0.68,0.5714285714285714,0.36,0.6190476190476191,0.3636363636363637,0.5652173913043478,0.4545454545454545,0.3076923076923077,0.5172413793103449,0.375,0.5,0.4,0.5,0.6,0.25925925925925924,0.4827586206896552,0.5,0.6551724137931034,0.5862068965517241,0.48,0.6206896551724138,0.5925925925925926,0.8275862068965517,0.5517241379310345,0.5769230769230769,0.6521739130434783,0.6428571428571429,0.6086956521739131,0.6538461538461539,0.5769230769230769,0.5517241379310345,0.4090909090909091,0.43478260869565216,0.5238095238095238,0.7083333333333334,0.56,0.7931034482758621,0.5833333333333334,0.7777777777777778,0.75,0.6428571428571429,1.125,0.7857142857142857,0.7727272727272727,0.9090909090909092,0.6333333333333333,0.7083333333333334,0.64,0.6923076923076923,0.7826086956521741,0.5416666666666666,0.76,0.75,0.6956521739130435,0.55,0.6,0.5833333333333334,0.6,0.65,0.7,421010096004
0.68,0.3870967741935484,0.4,0.5555555555555556,0.5714285714285714,0.32142857142857145,0.3928571428571429,0.3,0.42857142857142855,0.5,0.5,0.36,0.4545454545454545,0.6923076923076923,0.5,0.25,0.5357142857142857,0.6896551724137931,0.56,0.52,0.4166666666666667,0.4090909090909091,0.7272727272727273,0.3478260869565217,0.43478260869565216,0.5769230769230769,0.3181818181818182,0.3636363636363637,0.4444444444444444,0.08,0.19047619047619047,0.7407407407407407,0.625,0.3461538461538461,0.4,0.4838709677419355,0.3928571428571429,0.5483870967741935,0.2916666666666667,0.4482758620689655,0.9090909090909092,0.48,0.42857142857142855,0.6666666666666666,0.44,0.48,0.4761904761904762,0.5217391304347826,0.42857142857142855,0.4666666666666667,0.44,0.4166666666666667,0.35714285714285715,0.5,0.5,0.5161290322580645,0.3448275862068966,0.5,0.42857142857142855,0.5652173913043478,0.6206896551724138,0.9130434782608696,0.6190476190476191,0.631578947368421,0.4761904761904762,0.4444444444444444,0.5,0.4375,0.42105263157894735,0.625,0.4375,0.4782608695652174,0.4666666666666667,0.4736842105263158,0.7647058823529411,0.8,0.625,0.5882352941176471,0.2307692307692308,0.7333333333333333,0.9285714285714286,0.8666666666666667,0.7647058823529411,0.42857142857142855,0.6666666666666666,0.35,0.7857142857142857,1.3125,1.0,0.7368421052631579,0.8823529411764706,0.6521739130434783,0.7307692307692307,0.68,0.7083333333333334,0.6206896551724138,0.8,0.631578947368421,0.76,0.64,0.6086956521739131,0.6190476190476191,0.8421052631578947,0.6086956521739131,0.5789473684210527,0.7647058823529411,0.55,0.7619047619047619,0.6,0.7368421052631579,0.7647058823529411,1.0555555555555556,0.6111111111111112,0.6923076923076923,421010273004
0.7777777777777778,0.6206896551724138,0.4864864864864865,0.4814814814814815,0.7741935483870968,0.5757575757575758,0.53125,0.5161290322580645,0.5,0.4666666666666667,0.8387096774193549,0.6666666666666666,0.4137931034482759,0.375,0.6451612903225806,0.5666666666666667,0.35294117647058826,0.56,0.2857142857142857,0.3928571428571429,0.4571428571428571,0.5428571428571428,0.3928571428571429,0.56,0.9,0.5714285714285714,0.4814814814814815,0.4,0.6774193548387096,0.5555555555555556,0.3,0.4761904761904762,0.5952380952380952,0.5555555555555556,0.575,0.5416666666666666,0.5348837209302325,0.5106382978723404,0.6756756756756757,0.5,0.5476190476190477,0.5909090909090909,0.4523809523809524,0.4137931034482759,0.37142857142857133,0.6428571428571429,0.84375,0.5925925925925926,0.4761904761904762,0.8333333333333334,0.75,0.7857142857142857,0.5555555555555556,0.5806451612903226,0.6,1.0,0.59375,0.3333333333333333,0.5666666666666667,0.75,0.6538461538461539,0.5925925925925926,0.6666666666666666,0.4230769230769231,0.5,0.6206896551724138,0.5925925925925926,0.59375,0.4814814814814815,0.5384615384615384,0.4615384615384616,0.4444444444444444,0.5416666666666666,0.4615384615384616,0.64,0.6956521739130435,0.6153846153846154,0.5454545454545454,0.5217391304347826,0.5555555555555556,0.9166666666666666,0.75,0.76,0.68,0.6538461538461539,0.7272727272727273,0.6923076923076923,0.76,0.6666666666666666,0.4583333333333333,0.3928571428571429,0.7,0.9310344827586208,0.6296296296296297,0.7666666666666667,1.04,0.6,0.7777777777777778,0.6538461538461539,0.76,0.7407407407407407,0.7307692307692307,1.1153846153846154,0.6086956521739131,0.68,0.8333333333333334,0.5862068965517241,0.7333333333333333,0.8214285714285714,0.88,0.8965517241379308,0.6,0.8260869565217391,0.875,421010197001
0.7234042553191491,0.5,0.5102040816326531,0.6595744680851063,0.5714285714285714,0.56,0.62,0.41935483870967744,0.41818181818181815,0.462962962962963,0.5333333333333333,0.6415094339622641,0.5744680851063829,0.6904761904761905,0.3333333333333333,0.4897959183673469,0.4583333333333333,0.9111111111111112,0.7727272727272727,0.5777777777777777,0.3333333333333333,0.4888888888888889,0.44680851063829785,0.6,0.6486486486486487,0.5625,0.3953488372093023,0.3333333333333333,0.4888888888888889,0.372093023255814,0.4117647058823529,0.676923076923077,0.6521739130434783,0.5735294117647058,0.6071428571428571,0.4848484848484849,0.543859649122807,0.4727272727272727,0.5967741935483871,0.7407407407407407,0.5967741935483871,0.576271186440678,0.459016393442623,0.6470588235294118,0.6296296296296297,0.6909090909090909,0.6875,0.5102040816326531,0.58,0.7708333333333334,0.6666666666666666,0.5272727272727272,0.6170212765957447,0.6078431372549019,0.4893617021276596,0.5777777777777777,0.44680851063829785,0.6,0.4897959183673469,0.5172413793103449,0.631578947368421,0.4107142857142857,0.5,0.4461538461538462,0.5081967213114754,0.3684210526315789,0.5576923076923077,0.4705882352941176,0.5925925925925926,0.4705882352941176,0.5681818181818182,0.4680851063829787,0.5,0.42857142857142855,0.5849056603773585,0.7,0.7586206896551724,0.7647058823529411,0.8,0.631578947368421,0.8571428571428571,0.5952380952380952,0.6981132075471698,0.6666666666666666,0.6734693877551021,0.8780487804878049,0.6956521739130435,0.8163265306122449,0.6136363636363636,0.7291666666666666,0.8297872340425532,0.92,0.82,0.6862745098039216,0.7636363636363637,0.8333333333333334,0.8076923076923077,0.8222222222222222,0.8363636363636363,0.7692307692307693,0.6785714285714286,0.851063829787234,1.0666666666666669,0.7708333333333334,0.5909090909090909,0.7857142857142857,0.6842105263157895,0.7179487179487181,0.7727272727272727,0.9705882352941176,0.8367346938775511,0.6666666666666666,0.6808510638297872,0.5609756097560976,421010305012
0.5833333333333334,0.4444444444444444,0.75,0.9166666666666666,0.6363636363636364,0.875,0.75,1.7142857142857142,0.375,0.75,1.2857142857142858,0.6363636363636364,0.6666666666666666,0.2857142857142857,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.4,0.4,0.6,0.6666666666666666,0.4444444444444444,1.1,1.5,0.7142857142857143,0.625,1.4285714285714286,1.1666666666666667,0.42857142857142855,1.375,0.7142857142857143,0.8888888888888888,0.42857142857142855,0.5,1.4,1.0,0.5714285714285714,0.6363636363636364,1.375,0.75,0.3,0.25,0.6666666666666666,0.5,0.5555555555555556,1.1666666666666667,1.0,0.4615384615384616,1.0,1.25,0.875,0.7142857142857143,0.16666666666666666,1.1428571428571428,1.1,1.0,0.75,0.625,0.875,0.875,1.0,0.7222222222222222,0.9230769230769232,1.0,1.1111111111111112,1.1111111111111112,0.75,0.5555555555555556,1.0833333333333333,1.0,0.6,0.8181818181818182,0.7,0.5,0.8571428571428571,0.8181818181818182,0.6428571428571429,0.8333333333333334,0.8333333333333334,0.7777777777777778,0.18181818181818185,1.6,0.8571428571428571,1.3333333333333333,0.6363636363636364,1.6666666666666667,0.5555555555555556,0.6875,0.5555555555555556,1.1,1.2222222222222223,0.6666666666666666,0.6,1.0,0.6923076923076923,0.7272727272727273,1.8333333333333333,1.2,1.0,0.5714285714285714,0.75,0.5,1.0,0.8235294117647058,0.3076923076923077,0.6363636363636364,0.875,0.42857142857142855,0.8333333333333334,0.625,1.2222222222222223,1.3333333333333333,0.9090909090909092,1.3,421010381002
0.9090909090909092,0.5789473684210527,0.7826086956521741,0.8260869565217391,0.7619047619047619,0.9166666666666666,0.9047619047619048,0.6818181818181818,1.0,0.8,0.75,1.0,1.0769230769230769,0.9523809523809524,0.6923076923076923,1.0,0.75,0.8235294117647058,0.7333333333333333,0.8235294117647058,0.8461538461538461,0.5,0.38461538461538464,0.5882352941176471,0.5263157894736842,0.8947368421052632,0.6666666666666666,0.8333333333333334,0.4615384615384616,0.8571428571428571,0.5384615384615384,0.5714285714285714,0.7096774193548387,0.5652173913043478,0.64,0.6,0.6206896551724138,0.68,0.7692307692307693,0.6818181818181818,0.8333333333333334,0.75,0.6521739130434783,0.6666666666666666,0.8,0.7777777777777778,0.8571428571428571,0.7647058823529411,0.5384615384615384,0.6086956521739131,0.5,1.0,0.9,0.6666666666666666,0.5,0.9230769230769232,0.4375,0.6666666666666666,0.8823529411764706,0.6428571428571429,0.3636363636363637,0.5217391304347826,0.5833333333333334,0.5789473684210527,0.55,0.6,0.5333333333333333,0.7,0.5555555555555556,0.7647058823529411,0.7727272727272727,0.7777777777777778,0.4375,0.6470588235294118,0.9285714285714286,0.8461538461538461,0.6470588235294118,1.1666666666666667,0.42857142857142855,0.6666666666666666,0.9090909090909092,0.7333333333333333,0.6428571428571429,1.0,0.8,1.0833333333333333,0.6666666666666666,0.6818181818181818,0.9411764705882352,0.9333333333333332,0.4166666666666667,0.8076923076923077,0.9523809523809524,0.6428571428571429,0.5185185185185185,0.8461538461538461,0.76,0.8965517241379308,0.5833333333333334,0.5454545454545454,0.8,0.85,0.64,0.5909090909090909,0.625,0.5769230769230769,0.9444444444444444,0.8260869565217391,0.6666666666666666,0.8947368421052632,0.8,0.85,0.6666666666666666,0.6842105263157895,421010178001
