January_01,January_02,January_03,January_04,January_05,January_06,January_07,January_08,January_09,January_10,January_11,January_12,January_13,January_14,January_15,January_16,January_17,January_18,January_19,January_20,January_21,January_22,January_23,January_24,January_25,January_26,January_27,January_28,January_29,January_30,January_31,February_01,February_02,February_03,February_04,February_05,February_06,February_07,February_08,February_09,February_10,February_11,February_12,February_13,February_14,February_15,February_16,February_17,February_18,February_19,February_20,February_21,February_22,February_23,February_24,February_25,February_26,February_27,February_28,February_29,March_01,March_02,March_03,March_04,March_05,March_06,March_07,March_08,March_09,March_10,March_11,March_12,March_13,March_14,March_15,March_16,March_17,March_18,March_19,March_20,March_21,March_22,March_23,March_24,March_25,March_26,March_27,March_28,March_29,March_30,March_31,April_01,April_02,April_03,April_04,April_05,April_06,April_07,April_08,April_09,April_10,April_11,April_12,April_13,April_14,April_15,April_16,April_17,April_18,April_19,April_20,April_21,April_22,April_23,cbg
0.8095238095238095,0.6666666666666666,0.64,0.6086956521739131,0.52,0.6190476190476191,0.5,0.4782608695652174,0.625,0.6538461538461539,0.625,0.5172413793103449,0.5833333333333334,0.4761904761904762,0.43478260869565216,0.44,0.9230769230769232,0.6,0.8125,0.39130434782608703,0.4761904761904762,0.5,0.5652173913043478,0.85,0.6666666666666666,0.44,0.42105263157894735,0.5652173913043478,0.4761904761904762,0.6666666666666666,0.85,0.7857142857142857,0.5151515151515151,0.6,0.5666666666666667,0.625,0.6333333333333333,0.8214285714285714,0.7857142857142857,0.5151515151515151,0.5882352941176471,0.4871794871794872,0.4857142857142857,0.4827586206896552,0.75,0.8695652173913043,0.8181818181818182,0.48,0.5555555555555556,0.5517241379310345,0.5517241379310345,0.7727272727272727,0.8695652173913043,0.6086956521739131,0.4074074074074074,0.4615384615384616,0.5769230769230769,0.5,0.7272727272727273,0.8518518518518519,0.5384615384615384,0.6428571428571429,0.5555555555555556,0.72,0.7391304347826086,0.6666666666666666,0.8,0.7037037037037037,0.6,0.6,0.5833333333333334,0.75,1.0,0.6666666666666666,0.8148148148148148,0.75,1.0454545454545454,0.8260869565217391,0.85,0.7619047619047619,1.0,1.1578947368421053,0.8076923076923077,0.8,1.0434782608695652,0.8846153846153846,1.1363636363636365,0.9583333333333334,0.8333333333333334,0.8888888888888888,1.0384615384615383,0.935483870967742,0.8076923076923077,0.9285714285714286,0.84,0.9583333333333334,0.8928571428571429,0.875,0.9615384615384616,0.8076923076923077,0.9285714285714286,1.0,0.8888888888888888,0.7307692307692307,0.7931034482758621,0.9444444444444444,0.875,0.7391304347826086,0.8636363636363636,0.9545454545454546,0.8260869565217391,0.84,1.0,0.8571428571428571,421010151012
0.6842105263157895,0.625,0.7941176470588235,0.9285714285714286,0.5833333333333334,0.7,0.65,0.6923076923076923,0.5294117647058824,0.6129032258064516,1.0434782608695652,0.8461538461538461,0.7272727272727273,0.6774193548387096,0.7241379310344828,0.6666666666666666,0.9629629629629628,0.8846153846153846,1.1904761904761905,0.6,0.6785714285714286,0.5789473684210527,0.6,0.6666666666666666,0.7407407407407407,0.6428571428571429,0.7391304347826086,0.6,0.76,0.6060606060606061,0.84,0.8684210526315791,0.627906976744186,0.7179487179487181,0.6578947368421053,0.5853658536585366,0.6428571428571429,0.7142857142857143,0.9444444444444444,0.6052631578947368,0.5675675675675675,0.6829268292682927,0.6111111111111112,0.53125,0.7307692307692307,0.8,0.7096774193548387,0.6071428571428571,0.5294117647058824,0.5294117647058824,0.5588235294117647,0.7333333333333333,0.8064516129032258,0.5333333333333333,0.5333333333333333,0.6206896551724138,0.71875,0.625,0.8260869565217391,0.9210526315789472,0.5263157894736842,0.6857142857142857,0.6666666666666666,0.6857142857142857,0.7058823529411765,0.8620689655172413,1.1363636363636365,0.7741935483870968,0.5641025641025641,0.6666666666666666,0.6285714285714286,0.78125,0.71875,1.0740740740740742,0.8571428571428571,0.8666666666666667,0.9642857142857144,0.9333333333333332,0.8518518518518519,0.8148148148148148,0.9629629629629628,0.88,1.0769230769230769,0.9666666666666668,0.9285714285714286,1.0740740740740742,1.0666666666666669,1.0277777777777777,0.9117647058823528,1.12,0.935483870967742,0.9142857142857144,0.8222222222222222,1.0,1.09375,0.9117647058823528,0.8055555555555556,0.9333333333333332,0.9032258064516128,1.03125,0.9705882352941176,1.1071428571428572,0.9189189189189191,0.8235294117647058,0.7575757575757576,0.9642857142857144,0.9428571428571428,0.935483870967742,1.03125,0.8787878787878788,0.9032258064516128,1.03125,0.8333333333333334,1.0,421010244003
0.8,0.6521739130434783,0.9473684210526316,1.0,0.56,0.5833333333333334,0.6,0.7222222222222222,0.6875,0.75,0.9333333333333332,0.6666666666666666,0.75,0.6666666666666666,0.5,0.8823529411764706,1.0,0.875,0.8,0.6470588235294118,0.5882352941176471,0.6,0.6470588235294118,0.7222222222222222,0.9285714285714286,0.5,0.5555555555555556,0.5625,0.6666666666666666,0.7777777777777778,0.5789473684210527,0.7142857142857143,0.6875,0.6875,0.5555555555555556,0.9230769230769232,0.5833333333333334,0.6666666666666666,0.7941176470588235,0.6875,0.7333333333333333,0.7586206896551724,0.6129032258064516,0.56,0.7058823529411765,0.9545454545454546,0.7222222222222222,0.5384615384615384,0.6666666666666666,0.5,0.5,0.7083333333333334,0.8421052631578947,0.6818181818181818,0.52,0.3333333333333333,0.5238095238095238,0.56,0.8888888888888888,0.6,0.4782608695652174,0.6666666666666666,0.8095238095238095,0.625,0.6956521739130435,0.7727272727272727,0.6875,0.7368421052631579,0.5454545454545454,0.5454545454545454,0.65,0.6086956521739131,0.7894736842105263,0.9473684210526316,0.8095238095238095,0.7619047619047619,0.7727272727272727,0.8421052631578947,0.7727272727272727,1.0833333333333333,1.0666666666666669,1.1,0.8333333333333334,1.0,0.7333333333333333,0.7894736842105263,0.8125,0.8,0.7857142857142857,0.8571428571428571,0.75,0.8461538461538461,0.95,0.9,0.85,0.7368421052631579,0.8,0.8181818181818182,0.84,0.8,0.8823529411764706,0.6521739130434783,1.0,0.8888888888888888,0.8823529411764706,0.7142857142857143,0.9444444444444444,0.7272727272727273,0.9375,1.1111111111111112,0.6842105263157895,0.8,0.631578947368421,0.7142857142857143,421010192001
0.631578947368421,0.6521739130434783,0.6071428571428571,0.7,0.5384615384615384,0.5,0.6666666666666666,0.6,0.6111111111111112,0.8,0.7647058823529411,0.6666666666666666,0.5,0.4705882352941176,0.5263157894736842,0.5,0.7333333333333333,0.8333333333333334,1.0,0.6875,0.5882352941176471,1.1111111111111112,0.6666666666666666,0.9230769230769232,0.8333333333333334,0.875,0.5333333333333333,0.4705882352941176,0.7333333333333333,0.5882352941176471,0.7142857142857143,0.7826086956521741,0.6666666666666666,0.6521739130434783,0.6666666666666666,0.6818181818181818,0.7894736842105263,0.8260869565217391,0.8823529411764706,0.9166666666666666,0.6428571428571429,0.5909090909090909,0.6086956521739131,0.5,0.6666666666666666,0.8947368421052632,0.7619047619047619,0.5652173913043478,0.631578947368421,0.5,0.5454545454545454,0.7142857142857143,1.0,0.7619047619047619,0.5357142857142857,0.6666666666666666,0.6666666666666666,0.6190476190476191,0.6,0.76,0.4782608695652174,0.5238095238095238,0.6,0.5909090909090909,0.5238095238095238,1.0714285714285714,1.0,0.6956521739130435,0.6190476190476191,0.5,0.8333333333333334,0.7368421052631579,0.7894736842105263,0.8,1.0,0.9473684210526316,0.8823529411764706,0.8125,0.9473684210526316,0.9473684210526316,0.75,0.9411764705882352,1.0625,0.8947368421052632,1.0,1.0666666666666669,0.9411764705882352,1.3157894736842106,0.8695652173913043,0.8095238095238095,0.8947368421052632,1.0,1.0476190476190477,0.9583333333333334,1.1904761904761905,1.0,1.1111111111111112,1.0,1.0476190476190477,0.7272727272727273,1.1176470588235294,0.9523809523809524,0.9545454545454546,1.05,0.95,1.15,0.9090909090909092,0.8333333333333334,1.0625,1.1578947368421053,0.8461538461538461,0.8181818181818182,1.15,1.0526315789473684,421010260003
0.7368421052631579,0.6111111111111112,0.8666666666666667,0.7727272727272727,0.8461538461538461,0.6875,0.75,1.0,0.8666666666666667,0.8181818181818182,0.8333333333333334,0.4,0.5789473684210527,0.6666666666666666,0.6470588235294118,0.8,0.8235294117647058,0.8,0.7647058823529411,0.8235294117647058,0.8666666666666667,0.6153846153846154,0.7333333333333333,1.181818181818182,0.631578947368421,0.6,0.7647058823529411,0.9285714285714286,0.6666666666666666,0.4545454545454545,0.8461538461538461,0.9333333333333332,0.7727272727272727,0.8571428571428571,0.7,0.5555555555555556,0.85,0.7,0.875,0.6206896551724138,0.6818181818181818,0.76,0.56,0.5925925925925926,0.631578947368421,0.8125,0.5789473684210527,0.6470588235294118,0.6923076923076923,0.4583333333333333,0.75,0.75,0.9333333333333332,0.3888888888888889,0.5294117647058824,0.5333333333333333,0.6666666666666666,0.5333333333333333,0.7692307692307693,0.7058823529411765,0.6666666666666666,0.8181818181818182,0.6666666666666666,0.6875,0.25,0.8181818181818182,0.9285714285714286,0.5,0.5882352941176471,0.6470588235294118,0.7894736842105263,0.5217391304347826,0.8125,0.7894736842105263,0.6111111111111112,0.7,0.8823529411764706,0.8888888888888888,0.6666666666666666,0.8666666666666667,1.0,1.1538461538461535,0.631578947368421,0.9333333333333332,0.9,0.7142857142857143,1.2727272727272727,1.3333333333333333,0.8461538461538461,1.0,0.7894736842105263,0.7647058823529411,0.6818181818181818,1.0625,1.0,1.0,0.7368421052631579,0.8666666666666667,0.7222222222222222,0.7142857142857143,0.9375,0.9333333333333332,1.0,0.875,0.9285714285714286,0.8235294117647058,0.625,0.7777777777777778,0.75,0.7692307692307693,0.8461538461538461,0.8666666666666667,0.8333333333333334,0.6923076923076923,421010096004
0.8235294117647058,0.5,0.631578947368421,0.875,0.7222222222222222,0.5,0.5555555555555556,0.5789473684210527,0.3157894736842105,0.4666666666666667,0.6666666666666666,0.5882352941176471,0.4,0.42105263157894735,0.4736842105263158,0.5333333333333333,0.7058823529411765,0.7058823529411765,0.6666666666666666,0.4117647058823529,0.3333333333333333,0.5625,0.5,0.5882352941176471,0.75,0.5789473684210527,0.5333333333333333,0.17647058823529413,0.4444444444444444,0.35,0.6666666666666666,0.6666666666666666,0.4090909090909091,0.5555555555555556,0.4705882352941176,0.55,0.3157894736842105,0.5454545454545454,0.5555555555555556,0.4545454545454545,0.4705882352941176,0.5882352941176471,0.4666666666666667,0.4117647058823529,0.42105263157894735,0.8571428571428571,0.4375,0.4375,0.5384615384615384,0.5294117647058824,0.375,0.75,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.5217391304347826,0.6666666666666666,0.42105263157894735,0.5789473684210527,0.6875,0.5238095238095238,0.45,0.6153846153846154,0.38461538461538464,0.2857142857142857,0.4615384615384616,0.5714285714285714,0.3636363636363637,0.25,0.3076923076923077,0.5,0.35714285714285715,0.5454545454545454,0.8181818181818182,0.8,0.4615384615384616,0.4166666666666667,0.6666666666666666,0.5,0.5714285714285714,2.0,0.7777777777777778,1.0909090909090908,0.7,0.6153846153846154,0.9166666666666666,0.6363636363636364,0.9090909090909092,0.75,1.0,0.5714285714285714,1.0,0.7777777777777778,0.9333333333333332,0.8461538461538461,0.7857142857142857,0.875,0.9166666666666666,0.9375,0.6842105263157895,0.6875,0.7857142857142857,0.9090909090909092,0.625,0.8461538461538461,0.4615384615384616,0.6153846153846154,0.6875,0.8181818181818182,0.6428571428571429,1.0,0.6428571428571429,0.5714285714285714,0.6666666666666666,421010273004
0.6818181818181818,0.8947368421052632,0.625,0.8823529411764706,0.7058823529411765,0.8235294117647058,0.75,0.5454545454545454,0.6,0.6666666666666666,0.75,0.5,0.8571428571428571,0.9,0.6818181818181818,0.6086956521739131,0.8571428571428571,0.9375,0.8333333333333334,0.6190476190476191,0.6538461538461539,0.6956521739130435,0.65,0.8125,1.0769230769230769,0.55,0.875,0.5238095238095238,0.5238095238095238,0.6111111111111112,0.6875,0.71875,0.76,0.84,0.6666666666666666,0.6206896551724138,0.65625,0.71875,0.8095238095238095,0.7142857142857143,0.7037037037037037,0.6785714285714286,0.5161290322580645,0.6666666666666666,0.7619047619047619,0.9375,0.6111111111111112,0.75,0.8095238095238095,0.6363636363636364,0.7333333333333333,0.7619047619047619,0.8125,0.8888888888888888,0.6470588235294118,0.5625,0.7777777777777778,0.8125,0.7,0.7222222222222222,0.5789473684210527,0.7647058823529411,0.6666666666666666,0.625,0.5555555555555556,0.7368421052631579,0.6363636363636364,0.6875,0.7058823529411765,0.631578947368421,0.7333333333333333,0.8125,0.7333333333333333,1.1538461538461535,0.7692307692307693,0.8461538461538461,0.8823529411764706,1.0833333333333333,0.6666666666666666,1.0,0.6842105263157895,0.9230769230769232,1.1538461538461535,1.1538461538461535,1.0,0.8461538461538461,1.0666666666666669,1.1428571428571428,0.8,0.7333333333333333,0.8666666666666667,0.95,0.85,0.9333333333333332,0.9411764705882352,0.7,0.6666666666666666,0.8333333333333334,0.8,0.9285714285714286,1.0625,1.125,0.7619047619047619,0.9230769230769232,0.5789473684210527,0.8095238095238095,0.875,0.9411764705882352,1.1428571428571428,0.8235294117647058,0.7142857142857143,0.9,0.7777777777777778,0.9411764705882352,421010197001
0.6666666666666666,0.53125,0.6470588235294118,0.8,0.5853658536585366,0.4,0.53125,0.5526315789473685,0.5142857142857142,0.7931034482758621,0.7037037037037037,0.6388888888888888,0.5714285714285714,0.5151515151515151,0.4722222222222222,0.4736842105263158,0.8571428571428571,0.8888888888888888,0.7586206896551724,0.5294117647058824,0.5294117647058824,0.5357142857142857,0.52,1.0526315789473684,0.9,0.6333333333333333,0.6296296296296297,0.5517241379310345,0.4117647058823529,0.6060606060606061,0.8571428571428571,0.9473684210526316,0.5416666666666666,0.5454545454545454,0.4523809523809524,0.4375,0.4878048780487805,0.6410256410256411,0.9166666666666666,0.5238095238095238,0.6041666666666666,0.4583333333333333,0.5813953488372093,0.42105263157894735,0.8709677419354839,0.8857142857142857,0.84375,0.6666666666666666,0.4615384615384616,0.5428571428571428,0.42857142857142855,0.6756756756756757,0.8928571428571429,0.5945945945945946,0.3939393939393939,0.3333333333333333,0.4166666666666667,0.625,0.7307692307692307,0.7575757575757576,0.6341463414634146,0.3809523809523809,0.5405405405405406,0.4782608695652174,0.4545454545454545,0.6764705882352942,0.8333333333333334,0.6756756756756757,0.4545454545454545,0.5,0.5,0.6451612903225806,0.6571428571428571,0.8823529411764706,0.7105263157894737,0.7741935483870968,0.9142857142857144,0.8611111111111112,0.7575757575757576,0.9565217391304348,1.0,0.8571428571428571,0.8888888888888888,0.8235294117647058,0.96875,0.7878787878787878,1.25,0.8611111111111112,0.875,1.0,0.84375,0.8648648648648649,0.967741935483871,1.0344827586206895,0.8571428571428571,0.7777777777777778,0.7894736842105263,0.6944444444444444,0.6578947368421053,0.7941176470588235,0.9722222222222222,1.0,0.90625,0.875,0.9,0.71875,0.68,0.6896551724137931,1.0,0.875,0.7428571428571429,0.875,0.71875,0.8076923076923077,421010305012
0.7142857142857143,0.6,0.7777777777777778,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8,0.8,0.8,1.0,0.8,0.5714285714285714,0.8333333333333334,0.6666666666666666,1.25,0.5,1.3333333333333333,0.75,0.2,0.8,0.75,1.0,1.0,1.0,0.8,1.0,3.0,0.5,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,1.3333333333333333,1.0,1.0,0.75,1.0,1.3333333333333333,0.3333333333333333,1.0,0.4,0.5,0.5,0.6666666666666666,3.0,0.6666666666666666,0.8,0.6666666666666666,0.5,0.25,0.75,1.5,1.5,0.2,0.5714285714285714,0.75,0.5,3.0,0.5,0.625,0.5555555555555556,0.7142857142857143,0.5,0.4,0.6,0.6666666666666666,0.8,0.2857142857142857,0.3333333333333333,0.5,0.14285714285714285,1.0,1.5,0.6666666666666666,1.0,0.6,2.0,0.5,0.2,1.0,0.6,0.25,0.5,1.0,0.75,0.3333333333333333,0.6666666666666666,0.75,0.8,0.16666666666666666,0.5,0.8333333333333334,1.0,0.8333333333333334,0.8571428571428571,0.6,0.8,0.5,0.8571428571428571,0.3333333333333333,1.5,0.8571428571428571,0.7142857142857143,0.6666666666666666,0.5,0.6666666666666666,1.0,0.25,1.0,1.0,1.25,0.7142857142857143,0.8,421010381002
0.9090909090909092,0.7,0.6666666666666666,0.6,0.8,0.7857142857142857,0.7692307692307693,0.8333333333333334,0.5833333333333334,0.7,0.8333333333333334,0.8,1.1666666666666667,1.0,0.8571428571428571,0.4444444444444444,0.75,0.5833333333333334,0.7272727272727273,0.9090909090909092,1.0,0.7777777777777778,0.5,0.8888888888888888,0.8571428571428571,0.75,0.5,0.6666666666666666,0.6,0.7,0.6666666666666666,0.9444444444444444,0.4761904761904762,0.3125,0.8571428571428571,0.6428571428571429,0.5625,0.8125,1.5,0.6666666666666666,0.7272727272727273,0.7333333333333333,0.7142857142857143,0.6153846153846154,0.5,1.0,0.75,0.5454545454545454,0.6666666666666666,0.7272727272727273,1.3333333333333333,0.625,0.75,0.6666666666666666,0.2,0.3636363636363637,0.4,0.5,0.8888888888888888,0.65,0.5625,0.625,0.7333333333333333,0.8181818181818182,0.6428571428571429,0.7142857142857143,0.7142857142857143,0.5833333333333334,1.2857142857142858,0.6,0.3333333333333333,0.5833333333333334,0.8888888888888888,0.7,0.4545454545454545,0.625,0.8333333333333334,0.9,0.75,1.1666666666666667,0.5,0.875,1.1666666666666667,0.8461538461538461,1.0,0.6666666666666666,0.8571428571428571,1.0,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.9166666666666666,0.7222222222222222,0.8666666666666667,0.8666666666666667,0.75,0.7,0.6666666666666666,0.6875,0.5882352941176471,0.6923076923076923,0.8333333333333334,0.625,1.0,0.7333333333333333,0.75,0.6875,0.8,1.0,0.6923076923076923,0.6923076923076923,1.25,1.0,421010178001
